Date,Region,signal_type,signal_name,Price_prev,Median_price_per_m2,Price_yoy_pct,Transaction_prev,Transaction_count,Transaction_yoy_pct,Base_rate_prev,Base_rate,Base_rate_change,Price_z,Transaction_z,Signal_score,reason,rank_in_type,severity
2018-10-01,대전광역시,price_surge,주택가격 급등,273.0030333670374,305.6988176358634,11.976344682173673,1501.0,2591,72.618254497002,1.25,1.5,0.25,2.315458520845251,1.2697007253911508,2.315,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,43,MEDIUM
2018-05-01,세종특별자치시,rate_price_reverse,금리 ↑ + 주택가격 ↑,384.00196079513455,419.62774957698815,9.277501788815083,480.0,329,-31.458333333333332,1.25,1.5,0.25,2.0552604782640507,-0.6262421618540581,2.305,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,46,MEDIUM
2016-12-01,제주특별자치도,price_surge,주택가격 급등,319.8570762777691,379.4923347574768,18.64434552259817,376.0,251,-33.244680851063826,1.5,1.25,-0.25,2.3028121858703225,-0.9254021434570695,2.303,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,44,MEDIUM
2018-06-01,전라북도,rate_price_reverse,금리 ↑ + 주택가격 ↑,177.72851091532857,193.4675000888682,8.855635537866982,1764.0,1370,-22.33560090702948,1.25,1.5,0.25,2.0471813609030023,0.23131904478610502,2.297,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,47,MEDIUM
2017-02-01,제주특별자치도,price_surge,주택가격 급등,307.9838900734423,363.3996212121212,17.993061625874123,283.0,195,-31.09540636042403,1.5,1.25,-0.25,2.2848237729900918,-1.1515499603756534,2.285,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,45,MEDIUM
2017-09-01,서울특별시,price_surge,주택가격 급등,603.4274680183441,688.3750482282953,14.077512992393112,11303.0,6854,-39.36123153145183,1.25,1.25,0.0,2.2777961961817605,-0.6366614866522782,2.278,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,46,MEDIUM
2022-04-01,광주광역시,transaction_surge,거래량 급증,271.37993190466653,310.4164962095689,14.384469784086898,2259.0,3492,54.581673306772906,1.25,1.5,0.25,0.37950832659702133,2.2745556986801287,2.275,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,45,MEDIUM
2017-01-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,318.82895528373774,370.9645077200722,16.352201257861637,407.0,268,-34.15233415233415,1.5,1.25,-0.25,1.5660998707268186,-0.7083044764410334,2.274,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,39,MEDIUM
2017-04-01,울산광역시,transaction_drop,거래량 급감,294.39042736176384,292.8380187416332,-0.5273298571705702,2700.0,919,-65.96296296296296,1.5,1.25,-0.25,-0.9105093722544925,-2.273206644343361,2.273,전년 동월 대비 거래량 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,3,MEDIUM
2020-04-01,울산광역시,transaction_surge,거래량 급증,277.1754546031028,296.4322844639785,6.947523505806162,910.0,1920,110.98901098901099,1.75,0.75,-1.0,0.3146765025815857,2.265984304056274,2.266,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,46,MEDIUM
2022-07-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,417.90151178159886,511.8249205788917,22.475010534630112,24326.0,6006,-75.31036750801611,0.5,2.25,1.75,1.1405867481832148,-1.1226595480259127,2.263,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,40,MEDIUM
2022-04-01,경기도,rate_price_reverse,금리 ↑ + 주택가격 ↑,439.35638434564913,556.6731683257108,26.70196409112984,63641.0,13392,-78.95696170707562,0.5,1.5,1.0,1.2624958932698285,-1.4707208930495232,2.262,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,48,MEDIUM
2022-05-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,449.35797210287217,549.5233050847457,22.290765759229167,39667.0,11870,-70.0758817152797,0.5,1.75,1.25,0.8839743889310308,-1.3688603721977912,2.253,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,41,MEDIUM
2023-01-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,331.7219536589432,479.5149348665078,44.55327106855175,3087.0,2732,-11.499838030450276,0.5,3.5,3.0,2.06642315370567,-0.18355469198701604,2.25,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,42,MEDIUM
2022-06-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,422.2502003314585,529.4821546864466,25.395359024297225,26150.0,8262,-68.40535372848949,0.5,1.75,1.25,0.7316274634976063,-1.5021167703999736,2.234,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,43,MEDIUM
2020-04-01,충청북도,price_surge,주택가격 급등,180.88369784326525,212.9852769514629,17.74708251266153,2284.0,3946,72.76707530647985,1.75,0.75,-1.0,2.230186691623144,1.0255640436273126,2.23,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,47,MEDIUM
2018-04-01,세종특별자치시,price_surge,주택가격 급등,365.26452221043945,408.5874373479932,11.860696153948995,337.0,262,-22.255192878338278,1.25,1.5,0.25,2.2192447297268303,-0.5481768466231699,2.219,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,48,MEDIUM
2023-03-01,울산광역시,price_surge,주택가격 급등,291.86771801812404,386.6025929232144,32.45815451889326,1766.0,2000,13.250283125707815,1.25,3.5,2.25,2.216324226990025,-0.12347822764302506,2.216,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,49,MEDIUM
2018-02-01,세종특별자치시,price_surge,주택가격 급등,339.49907654032864,418.5580380828863,23.286944503121894,326.0,345,5.828220858895705,1.25,1.5,0.25,2.2089709639007813,0.0833849039676804,2.209,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,50,MEDIUM
2018-07-01,서울특별시,price_surge,주택가격 급등,658.0964736407594,727.9151943462897,10.60919234520056,14933.0,7013,-53.036898145047886,1.25,1.5,0.25,2.205645981510369,-0.9679399368062408,2.206,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,51,MEDIUM
2022-05-01,세종특별자치시,price_surge,주택가격 급등,482.37110102968586,685.4403783433388,42.09814329261731,867.0,476,-45.09803921568628,0.75,1.75,1.0,2.205426677334899,-0.8045538762485465,2.205,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,52,MEDIUM
2018-10-01,서울특별시,transaction_drop,거래량 급감,702.8490699317165,721.038521236066,2.5879597885953904,6311.0,3259,-48.360006338139755,1.25,1.5,0.25,0.44006885163069703,-2.1861595826957574,2.186,전년 동월 대비 거래량 감소폭이 같은 시점의 다른 지역보다 매우 크게 나타남,4,MEDIUM
2017-09-01,대구광역시,transaction_surge,거래량 급증,321.8018234325083,326.4893975092561,1.4566648587468107,2077.0,2937,41.40587385652383,1.25,1.25,0.0,-0.37583955599284496,2.1790063719916426,2.179,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,47,MEDIUM
2019-02-01,서울특별시,price_surge,주택가격 급등,676.5327695560254,735.6232345465294,8.734309356408867,9139.0,1454,-84.09016303753147,1.5,1.75,0.25,2.171738255658932,-1.6695027197614558,2.172,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,53,MEDIUM
2016-05-01,세종특별자치시,price_drop,주택가격 급락,301.5120071153276,226.0876937642188,-25.01535977711799,180.0,422,134.44444444444446,1.75,1.5,-0.25,-2.17088259673829,3.205629322088981,2.171,전년 동월 대비 주택가격 하락폭이 같은 시점의 다른 지역보다 매우 크게 나타남,2,MEDIUM
2021-03-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,935.5142386443868,1126.283693542292,20.391934939904388,11483.0,6196,-46.04197509361665,1.25,0.5,-0.75,1.9181179889743174,-0.24679547808185914,2.165,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,44,MEDIUM
2022-06-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,338.4469010729208,465.0469775017239,37.40618573473841,3962.0,2172,-45.17920242301868,0.75,1.75,1.0,1.5286489487759343,-0.6307710971587038,2.159,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,45,MEDIUM
2020-01-01,경상북도,price_surge,주택가격 급등,157.4994514064052,196.00156801254408,24.44587346960948,2841.0,4359,53.431890179514255,1.75,1.25,-0.5,2.138245242027796,-0.6043201113912694,2.138,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,54,MEDIUM
2022-10-01,전라남도,transaction_surge,거래량 급증,187.42442563482467,177.56255044390636,-5.261787601864157,1393.0,1722,23.618090452261306,0.5,3.0,2.5,-0.3976708927523309,2.137043890988799,2.137,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,48,MEDIUM
2022-09-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,350.1079519218072,460.3682946357086,31.493241472712054,3354.0,1590,-52.59391771019678,0.5,2.5,2.0,2.042733996350912,-0.08930649206172338,2.132,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,46,MEDIUM
2018-05-01,강원도,transaction_surge,거래량 급증,196.7650491912623,191.85273243017383,-2.4965392895125076,1399.0,1994,42.53037884203002,1.25,1.5,0.25,-0.5970047850214487,2.131792668282508,2.132,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,49,MEDIUM
2020-05-01,울산광역시,transaction_surge,거래량 급증,281.41081060261183,329.50385052392375,17.089975974386235,848.0,2825,233.1367924528302,1.75,0.5,-1.25,0.46884839664164846,2.129524713732993,2.13,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,50,MEDIUM
2021-03-01,경기도,price_volume_cross,가격 ↑ + 거래량 ↓,379.3565683646113,431.67408606502096,13.791119506892441,29579.0,12193,-58.77818722742486,0.75,0.5,-0.25,1.3452271942517393,-0.7796088682413165,2.125,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,47,MEDIUM
2017-06-01,세종특별자치시,price_surge,주택가격 급등,337.1974397802034,394.705694089048,17.05477193015771,600.0,774,28.999999999999996,1.25,1.25,0.0,2.120924386489725,0.6306756116351634,2.121,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,55,MEDIUM
2022-10-01,인천광역시,price_surge,주택가격 급등,350.05380456625744,458.6180794466609,31.013596614075546,2379.0,1704,-28.373266078184113,0.5,3.0,2.5,2.1068793668237706,0.3698775311432983,2.107,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,56,MEDIUM
2017-02-01,울산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,288.5496003976301,303.03030303030306,5.018444874890866,2248.0,955,-57.517793594306056,1.5,1.25,-0.25,0.1341617462108191,-1.958813133652434,2.093,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,48,MEDIUM
2016-01-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,256.20401516547145,318.82895528373774,24.443387461285283,512.0,407,-20.5078125,2.0,1.5,-0.5,2.067635241138402,-0.0199253628448244,2.088,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,49,MEDIUM
2018-08-01,서울특별시,rate_price_reverse,금리 ↑ + 주택가격 ↑,626.9215144580029,746.0797980184007,19.006890146913296,5110.0,14936,192.28962818003913,1.25,1.5,0.25,1.8347380280372008,3.2537031735605946,2.085,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,49,MEDIUM
2016-01-01,제주특별자치도,price_surge,주택가격 급등,256.20401516547145,318.82895528373774,24.443387461285283,512.0,407,-20.5078125,2.0,1.5,-0.5,2.067635241138402,-0.0199253628448244,2.068,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,57,MEDIUM
2023-01-01,부산광역시,price_surge,주택가격 급등,331.7219536589432,479.5149348665078,44.55327106855175,3087.0,2732,-11.499838030450276,0.5,3.5,3.0,2.06642315370567,-0.18355469198701604,2.066,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,58,MEDIUM
2022-04-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,385.94092515217017,473.0727112198568,22.576456755222832,8759.0,3008,-65.65818015755224,1.25,1.5,0.25,0.9667562247123631,-1.0977380837614783,2.064,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,50,MEDIUM
2018-05-01,세종특별자치시,price_surge,주택가격 급등,384.00196079513455,419.62774957698815,9.277501788815083,480.0,329,-31.458333333333332,1.25,1.5,0.25,2.0552604782640507,-0.6262421618540581,2.055,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,59,MEDIUM
2020-06-01,울산광역시,transaction_surge,거래량 급증,294.9355355186652,364.7612402352828,23.674903939202895,903.0,4954,448.6157253599114,1.75,0.5,-1.25,0.5340705547045734,2.0525371770044702,2.053,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,51,MEDIUM
2018-06-01,전라북도,price_surge,주택가격 급등,177.72851091532857,193.4675000888682,8.855635537866982,1764.0,1370,-22.33560090702948,1.25,1.5,0.25,2.0471813609030023,0.23131904478610502,2.047,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,60,MEDIUM
2022-09-01,인천광역시,price_surge,주택가격 급등,350.1079519218072,460.3682946357086,31.493241472712054,3354.0,1590,-52.59391771019678,0.5,2.5,2.0,2.042733996350912,-0.08930649206172338,2.043,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,61,MEDIUM
2018-04-01,강원도,transaction_surge,거래량 급증,192.80538302277432,192.5146448245303,-0.15079361047179476,1467.0,2112,43.967280163599185,1.25,1.5,0.25,-0.198055176140104,2.039506773794005,2.04,전년 동월 대비 거래량 증가폭이 같은 시점의 다른 지역보다 매우 크게 나타남,52,MEDIUM
2023-01-01,울산광역시,price_surge,주택가격 급등,264.1664296978001,380.3460659484166,43.97971248031901,981.0,1170,19.26605504587156,0.5,3.5,3.0,2.018594387170552,0.3549153831828961,2.019,전년 동월 대비 주택가격 상승폭이 같은 시점의 다른 지역보다 매우 크게 나타남,62,MEDIUM
2022-06-01,대전광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,284.0668773469092,367.8813146328653,29.505177818954202,1708.0,1044,-38.875878220140514,0.75,1.75,1.0,1.0043492301928791,-0.39429738272452786,2.004,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,50,MEDIUM
2020-08-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,308.73211284911656,374.1375259938572,21.185166823480245,2432.0,1661,-31.70230263157895,1.5,0.5,-1.0,0.6444563633985204,-1.3502958453757377,1.995,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,51,LOW
2016-12-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,290.45140989955223,333.7459459855657,14.905947986613718,3335.0,3302,-0.9895052473763118,1.5,1.25,-0.25,1.555084469058166,-0.40536080383634,1.96,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,52,LOW
2020-08-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,884.5327628021253,1083.4976245492296,22.49378091059063,6600.0,4985,-24.46969696969697,1.5,0.5,-1.0,0.7278834586206159,-1.2243315124340746,1.952,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,53,LOW
2022-08-01,세종특별자치시,price_volume_cross,가격 ↑ + 거래량 ↓,617.67031229411,642.2281751261113,3.975885248683904,2771.0,296,-89.31793576326235,0.5,2.5,2.0,0.37000535972688986,-1.5512356167026735,1.921,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,54,LOW
2017-08-01,세종특별자치시,price_volume_cross,가격 ↑ + 거래량 ↓,352.0803355478676,373.8252206719038,6.176114633099086,708.0,246,-65.2542372881356,1.25,1.25,0.0,0.7918519312150838,-1.1104194812533017,1.902,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,55,LOW
2018-08-01,경기도,rate_price_reverse,금리 ↑ + 주택가격 ↑,383.7061499899025,450.00394990484455,17.278273990835626,12401.0,21322,71.93774695589066,1.25,1.5,0.25,1.6406067773137465,1.1510821970074288,1.891,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,51,LOW
2018-09-01,세종특별자치시,rate_price_reverse,금리 ↑ + 주택가격 ↑,356.8321392582947,399.780658401348,12.036056850799744,192.0,268,39.58333333333333,1.25,1.5,0.25,1.6251491210138382,1.3182582440273904,1.875,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,52,LOW
2020-10-01,서울특별시,price_volume_cross,가격 ↑ + 거래량 ↓,929.1822078262009,984.762979683973,5.98168705660023,11528.0,1881,-83.68320610687023,1.25,0.5,-0.75,0.304988075176202,-1.495809976468125,1.801,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,56,LOW
2023-01-01,경상남도,price_volume_cross,가격 ↑ + 거래량 ↓,235.77917617144809,310.3724469363236,31.636920603469516,3798.0,2050,-46.02422327540811,0.5,3.5,3.0,0.9893350871078417,-0.7878065585565915,1.777,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,57,LOW
2017-06-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,327.6209677419355,365.75563116368767,11.639872650577896,260.0,206,-20.76923076923077,1.25,1.25,0.0,1.1291353229867012,-0.634069946742334,1.763,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,58,LOW
2018-11-01,대전광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,274.29255838540706,296.2186372701979,7.993683464785302,1670.0,1757,5.209580838323354,1.5,1.75,0.25,1.5061152074489081,0.666774166243089,1.756,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,53,LOW
2018-05-01,전라남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,166.70278560354743,177.95487228248717,6.7497892360955865,1505.0,1464,-2.7242524916943522,1.25,1.5,0.25,1.4858583371853216,0.44486170579223566,1.736,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,55,LOW
2018-01-01,경기도,rate_price_reverse,금리 ↑ + 주택가격 ↑,368.763557483731,429.7302706712032,16.532738105543928,7131.0,15551,118.07600617024261,1.25,1.5,0.25,1.4856899222378048,1.0587931875893397,1.736,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,54,LOW
2017-07-01,전라남도,price_volume_cross,가격 ↑ + 거래량 ↓,152.959171667255,174.8661311914324,14.322096076614137,1541.0,1467,-4.802076573653472,1.25,1.25,0.0,1.6189001373882888,-0.06180312887053905,1.681,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,59,LOW
2019-04-01,전라남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,158.93375762938763,178.48206839032525,12.29965933764788,1450.0,2658,83.3103448275862,1.5,1.75,0.25,1.4233359062266209,0.8666015470896203,1.673,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,56,LOW
2018-09-01,제주특별자치도,price_volume_cross,가격 ↑ + 거래량 ↓,350.87719298245617,378.1209820811201,7.764479893119214,207.0,162,-21.73913043478261,1.25,1.5,0.25,0.8780956473043435,-0.748952682024899,1.627,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,60,LOW
2018-04-01,대구광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,301.8611662575205,324.87504805843906,7.623995522923679,2010.0,2499,24.328358208955223,1.25,1.5,0.25,1.3666131047222587,1.2721038918070924,1.617,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,57,LOW
2018-08-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,268.9580840691776,307.9327862446268,14.490994873916755,1783.0,1613,-9.534492428491307,1.25,1.5,0.25,1.3275829870521723,-0.2722876564086246,1.6,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,61,LOW
2018-08-01,대전광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,268.9580840691776,307.9327862446268,14.490994873916755,1783.0,1613,-9.534492428491307,1.25,1.5,0.25,1.3275829870521723,-0.2722876564086246,1.578,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,58,LOW
2020-07-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,300.35335689045934,341.82130431352067,13.80638720085454,2363.0,1666,-29.496402877697843,1.5,0.5,-1.0,0.18732154508327864,-1.3751630763435754,1.562,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,62,LOW
2019-01-01,세종특별자치시,rate_price_reverse,금리 ↑ + 주택가격 ↑,375.35594097851407,385.8633692887837,2.7993238319014893,271.0,570,110.3321033210332,1.5,1.75,0.25,1.2890855681637643,1.6212368203390743,1.539,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,59,LOW
2019-01-01,전라남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,178.38536270724347,183.33333333333331,2.773753715550186,1454.0,2878,97.93672627235213,1.5,1.75,0.25,1.2847585522760694,1.410882545200242,1.535,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,60,LOW
2016-02-01,광주광역시,price_volume_cross,가격 ↑ + 거래량 ↓,212.1187865204515,236.3625606437108,11.429338495165222,2180.0,1366,-37.3394495412844,2.0,1.5,-0.5,0.9681557822777919,-0.563294596153613,1.531,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,63,LOW
2018-03-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,251.82906040290567,276.60363366703746,9.837853194740322,2012.0,1963,-2.4353876739562623,1.25,1.5,0.25,0.8376587917807929,-0.6866541859083625,1.524,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,64,LOW
2018-04-01,전라북도,price_volume_cross,가격 ↑ + 거래량 ↓,173.13482770157242,182.4254831042469,5.366138936926378,1739.0,1332,-23.404255319148938,1.25,1.5,0.25,0.9122217994106396,-0.5930771639978973,1.505,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,65,LOW
2021-03-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,327.15008431703205,342.6182889642649,4.72816770917993,3619.0,1357,-62.50345399281569,1.25,0.5,-0.75,0.5586453377196903,-0.9354536354030862,1.494,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,66,LOW
2017-12-01,경기도,rate_price_reverse,금리 ↑ + 주택가격 ↑,363.75771733689305,415.3402937324007,14.180476162306302,9499.0,10166,7.021791767554479,1.25,1.5,0.25,1.240653995283173,0.33477927582539607,1.491,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,61,LOW
2018-04-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,254.72906249236684,270.74431142658705,6.2871698963286216,1533.0,1259,-17.873450750163077,1.25,1.5,0.25,1.0975783284615501,-0.3769575941076325,1.475,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,67,LOW
2017-11-01,전라남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,153.5118539259035,172.75397710180317,12.534617154182367,1663.0,1454,-12.567648827420324,1.25,1.5,0.25,1.2185556310803127,0.13674932683553603,1.469,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,62,LOW
2022-12-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,347.8551718371101,467.2664921821069,34.32788413475521,1985.0,1828,-7.909319899244332,0.5,3.25,2.75,1.21820104353699,-0.23943865466468967,1.458,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,68,LOW
2018-05-01,인천광역시,price_volume_cross,가격 ↑ + 거래량 ↓,321.5265530355597,331.25461186128393,3.0255848961402445,3506.0,2244,-35.995436394751856,1.25,1.5,0.25,0.6469299065361153,-0.7953691530314806,1.442,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,69,LOW
2018-10-01,대구광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,317.83969149508164,337.89082955068534,6.308569568918669,2446.0,2984,21.995094031071137,1.25,1.5,0.25,1.1832843486827649,-0.17639851356655106,1.433,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,63,LOW
2018-06-01,전라남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,166.66666666666666,175.10217335188162,5.061304011128977,1611.0,1306,-18.93234016139044,1.25,1.5,0.25,1.1561938954639355,0.37398030983635594,1.406,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,64,LOW
2019-01-01,충청남도,rate_price_reverse,금리 ↑ + 주택가격 ↑,204.2346914857148,208.3333333333333,2.0068294067979995,1552.0,3145,102.64175257731958,1.5,1.75,0.25,1.1549783970730996,1.4907286357228273,1.405,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,65,LOW
2017-04-01,부산광역시,price_volume_cross,가격 ↑ + 거래량 ↓,307.3838957567658,346.0177190029598,12.568590540854188,4613.0,3734,-19.054845003251682,1.5,1.25,-0.25,1.212973217947625,-0.19211408329705745,1.405,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,70,LOW
2022-06-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,284.0668773469092,367.8813146328653,29.505177818954202,1708.0,1044,-38.875878220140514,0.75,1.75,1.0,1.0043492301928791,-0.39429738272452786,1.399,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,71,LOW
2018-02-01,경기도,rate_price_reverse,금리 ↑ + 주택가격 ↑,366.6758337916896,422.9716048967637,15.35300827516656,10332.0,14466,40.0116144018583,1.25,1.5,0.25,1.1178463654478867,1.1529084241724783,1.368,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,66,LOW
2017-12-01,대전광역시,price_volume_cross,가격 ↑ + 거래량 ↓,270.44482118349885,288.06584362139915,6.5155702966648095,2892.0,1565,-45.88520055325034,1.25,1.5,0.25,0.3432930464489139,-1.0116497050724977,1.355,주택가격은 상승했지만 거래량은 감소하는 엇갈린 흐름이 나타남,72,LOW
2018-04-01,대전광역시,rate_price_reverse,금리 ↑ + 주택가격 ↑,254.72906249236684,270.74431142658705,6.2871698963286216,1533.0,1259,-17.873450750163077,1.25,1.5,0.25,1.0975783284615501,-0.3769575941076325,1.348,금리가 상승한 기간에도 주택가격 상승폭이 같은 시점의 다른 지역보다 크게 나타남,67,LOW
