Date,Region_ko,signal_type,signal_name,Natural_growth_prev,Natural_growth,Natural_growth_change,Net_migration_prev,Net_migration,Net_migration_change,Natural_growth_z,Net_migration_z,Natural_growth_change_z,Net_migration_change_z,Signal_score,reason,rank_in_type,severity
2019-10-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-517.0,-561.0,-44.0,-745.0,-374.0,371.0,-0.929320051195826,-0.13556754741506188,0.3437079451852926,0.18917237030202055,1.065,자연감소와 순유출이 동시에 강하게 나타난 지역,98,LOW
2017-01-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,103.0,-169.0,-272.0,-1452.0,-1238.0,214.0,-0.5217432746186517,-0.541889157901469,0.27736141768453887,0.15634771324417493,1.064,자연감소와 순유출이 동시에 강하게 나타난 지역,99,LOW
2019-04-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-269.0,-351.0,-82.0,-756.0,-855.0,-99.0,-0.7666244937545192,-0.296003845539601,0.2343743833851193,-0.06021512128218123,1.063,자연감소와 순유출이 동시에 강하게 나타난 지역,100,LOW
2006-12-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-276.0,-283.0,-7.0,-3483.0,-3137.0,346.0,-0.5509338559450995,-0.5109073919225101,-0.48558847148361706,0.3762465473094396,1.062,자연감소와 순유출이 동시에 강하게 나타난 지역,101,LOW
2020-02-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-403.0,-688.0,-285.0,-2559.0,-2067.0,492.0,-0.510170875301931,-0.5501811282522786,0.2586498608039305,0.513098164095386,1.06,자연감소와 순유출이 동시에 강하게 나타난 지역,102,LOW
2020-09-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-568.0,-641.0,-73.0,-320.0,-403.0,-83.0,-0.9689466147008929,-0.09003430022040403,0.24935532832898827,-0.053189057384076664,1.059,자연감소와 순유출이 동시에 강하게 나타난 지역,103,LOW
2019-07-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-472.0,-500.0,-28.0,-1121.0,-573.0,548.0,-0.912750232288263,-0.1441318913984354,0.3690021114224736,0.6957945568871711,1.057,자연감소와 순유출이 동시에 강하게 나타난 지역,104,LOW
2019-07-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-320.0,-421.0,-101.0,-1384.0,-943.0,441.0,-0.8130014749631854,-0.23720135006758217,0.09629751389202909,0.5599368605606614,1.05,자연감소와 순유출이 동시에 강하게 나타난 지역,105,LOW
2004-09-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,136.0,-55.0,-191.0,-3455.0,-1648.0,1807.0,-0.4929864330162658,-0.5554093959901225,-0.0852306310036069,0.8850737284102189,1.048,자연감소와 순유출이 동시에 강하게 나타난 지역,106,LOW
2018-09-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,102.0,-307.0,-409.0,-1458.0,-1363.0,95.0,-0.6644177623273272,-0.3818308803525908,0.07012507953710177,0.06159980107890709,1.046,자연감소와 순유출이 동시에 강하게 나타난 지역,107,LOW
2020-01-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-511.0,-574.0,-63.0,-2558.0,-1378.0,1180.0,-0.5461222220731216,-0.4961482458339614,0.42129315827100533,0.9270135975583039,1.042,자연감소와 순유출이 동시에 강하게 나타난 지역,108,LOW
2017-08-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-122.0,-448.0,-326.0,-629.0,-1290.0,-661.0,-0.681257691375018,-0.35759428652347197,0.12843282964477024,-0.349798680581044,1.039,자연감소와 순유출이 동시에 강하게 나타난 지역,109,LOW
2019-04-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-492.0,-382.0,110.0,299.0,-671.0,-970.0,-0.8060145920524034,-0.23230243316616642,0.7658690480694843,-0.5899865418557151,1.038,자연감소와 순유출이 동시에 강하게 나타난 지역,111,LOW
2016-12-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,105.0,-68.0,-173.0,-1640.0,-3423.0,-1783.0,-0.376438529528276,-0.661604539446208,0.3647506758796578,-1.6277807701820548,1.038,자연감소와 순유출이 동시에 강하게 나타난 지역,110,LOW
2012-01-01,세종특별자치시,social_cross_inflow,자연감소 ↓ + 순이동 ↑,,-15.0,,,1068.0,,-0.46955526245405677,0.5577072924533734,,,1.027,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,19,LOW
2019-04-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-478.0,-496.0,-18.0,-439.0,-213.0,226.0,-0.9508685019220419,-0.07374130888881289,0.411539271613241,0.13746078191689856,1.025,자연감소와 순유출이 동시에 강하게 나타난 지역,112,LOW
2017-10-01,경상남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,261.0,-106.0,-367.0,602.0,2185.0,1583.0,-0.4646544455388127,0.5525458574201578,0.14719784291237592,1.3832849127257354,1.017,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,20,LOW
2017-11-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-243.0,-538.0,-295.0,-107.0,424.0,531.0,-0.9286495655317963,0.08378725609357629,0.19020390778986576,0.6599080006964079,1.012,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,21,LOW
2009-05-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-56.0,-18.0,38.0,-782.0,-863.0,-81.0,-0.480162073487221,-0.5274350149147468,0.5421408114149189,-0.03683499971230079,1.008,자연감소와 순유출이 동시에 강하게 나타난 지역,114,LOW
2007-12-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-283.0,-56.0,227.0,-3137.0,-2616.0,521.0,-0.4884228218597283,-0.5195243985731549,0.060679875365268636,0.32398997050638156,1.008,자연감소와 순유출이 동시에 강하게 나타난 지역,113,LOW
2018-01-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-276.0,-418.0,-142.0,-1333.0,-1620.0,-287.0,-0.6111345052414092,-0.39044952148269,0.4149874908831571,-0.14537844435796543,1.002,자연감소와 순유출이 동시에 강하게 나타난 지역,115,LOW
2019-03-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-276.0,-527.0,-251.0,-1506.0,-85.0,1421.0,-0.964170963696544,-0.03302057031206902,0.07441543723560523,0.6609160442414161,0.997,자연감소와 순유출이 동시에 강하게 나타난 지역,116,LOW
2006-10-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-164.0,-64.0,100.0,-1298.0,-1623.0,-325.0,-0.4916744951283505,-0.504917442023778,-0.2931077957057531,-0.285484707800182,0.997,자연감소와 순유출이 동시에 강하게 나타난 지역,118,LOW
2004-12-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-128.0,-253.0,-125.0,-6340.0,-3353.0,2987.0,-0.542887288808999,-0.4541184071630292,0.3221062677285077,0.4575538138513064,0.997,자연감소와 순유출이 동시에 강하게 나타난 지역,117,LOW
2013-02-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-286.0,-20.0,266.0,-1887.0,-1278.0,609.0,-0.46680234530855697,-0.529302464739699,1.369536170687421,0.7775803584781538,0.996,자연감소와 순유출이 동시에 강하게 나타난 지역,119,LOW
2020-05-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-322.0,-434.0,-112.0,-978.0,-1629.0,-651.0,-0.4457390493957048,-0.5459375142258942,0.24379501052308217,-0.5190272847623284,0.992,자연감소와 순유출이 동시에 강하게 나타난 지역,120,LOW
2018-07-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-182.0,-320.0,-138.0,-749.0,-1384.0,-635.0,-0.6761838297916959,-0.31441776736135213,0.3358560861790157,-0.3478951052486741,0.991,자연감소와 순유출이 동시에 강하게 나타난 지역,121,LOW
2002-12-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,519.0,-287.0,-806.0,2883.0,2798.0,-85.0,-0.5606950114757467,0.42915388383222614,0.11926106987515282,-0.013050937309287813,0.99,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,22,LOW
2021-07-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-562.0,-697.0,-135.0,-1089.0,-2096.0,-1007.0,-0.3742392068315381,-0.6150145128174938,0.23437295571804218,-0.8547117657216334,0.989,자연감소와 순유출이 동시에 강하게 나타난 지역,122,LOW
2020-04-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-308.0,-617.0,-309.0,-2110.0,-958.0,1152.0,-0.8092110167032837,-0.17862427794370336,0.11571128481840005,0.4212263854216869,0.988,자연감소와 순유출이 동시에 강하게 나타난 지역,123,LOW
2014-08-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,31.0,-65.0,-96.0,-661.0,-1037.0,-376.0,-0.4816196067254884,-0.5043036458208021,-1.0817357767863183,-0.41441160200767835,0.986,자연감소와 순유출이 동시에 강하게 나타난 지역,124,LOW
2004-10-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-2.0,-58.0,-56.0,-3367.0,-1989.0,1378.0,-0.49190184445186297,-0.4918326200249848,0.33821714644524864,0.750312027137151,0.984,자연감소와 순유출이 동시에 강하게 나타난 지역,125,LOW
2016-12-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-21.0,-525.0,-504.0,481.0,-138.0,-619.0,-0.9545907595319351,-0.02667292621781382,0.14195136002042047,-0.5651128977805339,0.981,자연감소와 순유출이 동시에 강하게 나타난 지역,126,LOW
2020-09-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-414.0,-597.0,-183.0,-812.0,-399.0,413.0,-0.8908947718568015,-0.08914065952342731,-0.09542368709796484,0.26466362288703205,0.98,자연감소와 순유출이 동시에 강하게 나타난 지역,127,LOW
2017-12-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-525.0,-788.0,-263.0,-138.0,353.0,491.0,-0.9101497539396439,0.06971667680925599,0.18396541545022924,0.859723930176303,0.98,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,23,LOW
2020-07-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-212.0,-402.0,-190.0,-436.0,-1445.0,-1009.0,-0.5304572728715969,-0.4462702061176614,0.20583393666327768,-0.8097512027789577,0.977,자연감소와 순유출이 동시에 강하게 나타난 지역,128,LOW
2018-08-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-174.0,-336.0,-162.0,-811.0,-1261.0,-450.0,-0.7064326361108527,-0.2708966493817561,0.29791325030791427,-0.31142310254185385,0.977,자연감소와 순유출이 동시에 강하게 나타난 지역,129,LOW
2019-02-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-217.0,-290.0,-73.0,-1466.0,-1001.0,465.0,-0.6691899004142986,-0.30549735740912576,-0.9427867680833513,0.16626161674213047,0.975,자연감소와 순유출이 동시에 강하게 나타난 지역,130,LOW
2017-03-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,30.0,-86.0,-116.0,122.0,-1462.0,-1584.0,-0.4852045359878684,-0.4855715624579656,0.35135660109029293,-1.3017098340371116,0.971,자연감소와 순유출이 동시에 강하게 나타난 지역,131,LOW
2021-01-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-574.0,-745.0,-171.0,-1378.0,-1772.0,-394.0,-0.664967265679138,-0.30482477647818224,-0.7006709716146486,-0.08551176363798385,0.97,자연감소와 순유출이 동시에 강하게 나타난 지역,132,LOW
2018-06-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-200.0,-293.0,-93.0,-686.0,-1259.0,-573.0,-0.6585455102259634,-0.31122623269737437,0.3528578970080306,-0.2803340387826581,0.97,자연감소와 순유출이 동시에 강하게 나타난 지역,133,LOW
2014-12-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-91.0,-150.0,-59.0,225.0,1926.0,1701.0,-0.5078074813365943,0.462255074329381,-0.3256917595132742,0.8251922264338898,0.97,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,24,LOW
2018-03-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-86.0,-276.0,-190.0,-1462.0,-1506.0,-44.0,-0.6200813461753684,-0.348643293282478,0.2858378207458203,-0.02878428599255749,0.969,자연감소와 순유출이 동시에 강하게 나타난 지역,134,LOW
2005-07-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,55.0,-30.0,-85.0,-2852.0,-1324.0,1528.0,-0.48529207265448604,-0.48415135301370754,0.37665351368185906,1.0727862752500188,0.969,자연감소와 순유출이 동시에 강하게 나타난 지역,135,LOW
2020-01-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-598.0,-607.0,-9.0,-1664.0,-1034.0,630.0,-0.5940815065071007,-0.37229120913811037,0.4709652773684601,0.4949309885268911,0.966,자연감소와 순유출이 동시에 강하게 나타난 지역,136,LOW
2018-03-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,196.0,-61.0,-257.0,-2056.0,-2209.0,-153.0,-0.4538730895124874,-0.5113897973844581,0.2174680445023734,-0.10009081265593855,0.965,자연감소와 순유출이 동시에 강하게 나타난 지역,137,LOW
2017-10-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-54.0,-456.0,-402.0,-538.0,585.0,1123.0,-0.8142272908808857,0.14793561857702167,0.11513192277586247,0.9813196190720157,0.962,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,25,LOW
2020-03-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-512.0,-560.0,-48.0,-1311.0,-2026.0,-715.0,-0.5959048954303056,-0.35902906541018237,0.4278359820569668,-0.20304797011595738,0.955,자연감소와 순유출이 동시에 강하게 나타난 지역,138,LOW
2009-08-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,148.0,-7.0,-155.0,-1192.0,-1102.0,90.0,-0.48323206694063414,-0.47060676424676645,0.17299613150124593,0.15728627213113405,0.954,자연감소와 순유출이 동시에 강하게 나타난 지역,139,LOW
2018-08-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,20.0,-139.0,-159.0,-747.0,-2040.0,-1293.0,-0.512786213132414,-0.43824676030038257,0.3012830273327629,-0.8948223813035934,0.951,자연감소와 순유출이 동시에 강하게 나타난 지역,140,LOW
2017-05-01,충청남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,258.0,-1.0,-259.0,1235.0,1472.0,237.0,-0.42860870386652017,0.5227190369387605,0.24115791800855457,0.13636964355415604,0.951,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,26,LOW
2013-02-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,27.0,-29.0,-56.0,-1040.0,-1158.0,-118.0,-0.4693362542999786,-0.4796027027923094,0.15802340431008705,-0.15066417454913322,0.949,자연감소와 순유출이 동시에 강하게 나타난 지역,141,LOW
2017-11-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-183.0,-284.0,-101.0,295.0,1529.0,1234.0,-0.645823438859043,0.3021479117148069,0.38395888036927395,1.5335715119762097,0.948,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,27,LOW
2020-05-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-500.0,-620.0,-120.0,-1011.0,-567.0,444.0,-0.7557378731133657,-0.19002244970293555,0.22681895563172635,0.3539909591927401,0.946,자연감소와 순유출이 동시에 강하게 나타난 지역,142,LOW
2019-03-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,18.0,-178.0,-196.0,-975.0,-1093.0,-118.0,-0.5192670417087601,-0.4246056864834287,0.1638223339143057,-0.05488254273081429,0.944,자연감소와 순유출이 동시에 강하게 나타난 지역,143,LOW
2018-12-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-603.0,-699.0,-96.0,-3706.0,-2771.0,935.0,-0.30076219704648915,-0.6419347523994045,0.2619516142403115,0.5888050789807544,0.943,자연감소와 순유출이 동시에 강하게 나타난 지역,144,LOW
2021-04-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-745.0,-742.0,3.0,-1700.0,1133.0,2833.0,-0.6579080422636544,0.2839103134502055,0.4831707532411888,1.1757679686728213,0.942,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,28,LOW
2018-03-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-234.0,-338.0,-104.0,-940.0,-1182.0,-242.0,-0.6680111690269899,-0.27363636962808036,0.3735960409986029,-0.1583135729590662,0.942,자연감소와 순유출이 동시에 강하게 나타난 지역,146,LOW
2017-02-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-48.0,-112.0,-64.0,-762.0,-1167.0,-405.0,-0.49517664284177404,-0.4466717219197428,0.37763293010939614,-0.2115608621223672,0.942,자연감소와 순유출이 동시에 강하게 나타난 지역,145,LOW
2006-11-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-40.0,-63.0,-23.0,-1170.0,-2049.0,-879.0,-0.48897223894677877,-0.4516382354553341,-0.5080294473925214,-1.4519158397069558,0.941,자연감소와 순유출이 동시에 강하게 나타난 지역,147,LOW
2021-09-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-317.0,-598.0,-281.0,-1165.0,-2567.0,-1402.0,-0.1899799401618833,-0.7496021404866423,0.06330851236086017,-0.7585892959037066,0.94,자연감소와 순유출이 동시에 강하게 나타난 지역,148,LOW
2018-06-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-218.0,-338.0,-120.0,-696.0,-969.0,-273.0,-0.7002321203606172,-0.2395379026876535,0.31570691391749706,-0.1335622907289104,0.94,자연감소와 순유출이 동시에 강하게 나타난 지역,149,LOW
2021-05-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-756.0,-873.0,-117.0,-1512.0,1327.0,2839.0,-0.5155735191471,0.41743899696711567,0.24145601933006908,1.6431247837642655,0.933,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,29,LOW
2021-09-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-597.0,-725.0,-128.0,-399.0,-2078.0,-1679.0,-0.32460304717058297,-0.60680687492452,0.2885690330867115,-0.9084674948804019,0.931,자연감소와 순유출이 동시에 강하게 나타난 지역,151,LOW
2019-05-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,150.0,-322.0,-472.0,348.0,-978.0,-1326.0,-0.6669144646082004,-0.26451463464774433,-0.11825562881292724,-0.9772932215135468,0.931,자연감소와 순유출이 동시에 강하게 나타난 지역,150,LOW
2019-11-01,경상북도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-470.0,-680.0,-210.0,609.0,271.0,-338.0,-0.810816575073953,0.11704750508097936,0.1562092860855666,-0.14972685406190256,0.928,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,30,LOW
2015-06-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-1.0,-21.0,-20.0,-289.0,1877.0,2166.0,-0.4668450768483379,0.45907445303664296,-0.5718064116666607,1.1336592835783201,0.926,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,31,LOW
2018-10-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-331.0,-388.0,-57.0,-575.0,-863.0,-288.0,-0.7347112705086927,-0.18911936586906192,0.342641221908332,-0.1966491546021537,0.924,자연감소와 순유출이 동시에 강하게 나타난 지역,153,LOW
2004-11-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-30.0,-155.0,-125.0,-3363.0,-2253.0,1110.0,-0.5130126382210247,-0.4106587793214946,0.2577166368366912,0.39768252551026395,0.924,자연감소와 순유출이 동시에 강하게 나타난 지역,152,LOW
2017-11-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-361.0,-506.0,-145.0,476.0,151.0,-325.0,-0.8930179275257802,0.02983932941068401,0.34001445359868654,-0.40389849383490123,0.923,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,32,LOW
2018-08-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-223.0,-344.0,-121.0,-146.0,-953.0,-807.0,-0.7142964502419569,-0.2047299816501297,0.3439668696475122,-0.5584854305583912,0.919,자연감소와 순유출이 동시에 강하게 나타난 지역,155,LOW
2018-04-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-216.0,-478.0,-262.0,-518.0,-439.0,79.0,-0.813675620353091,-0.10544526218972532,0.14936899230520478,0.04254431798255301,0.919,자연감소와 순유출이 동시에 강하게 나타난 지역,154,LOW
2018-02-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-151.0,-217.0,-66.0,-742.0,-1466.0,-724.0,-0.5912509631500915,-0.32605755242234347,0.41960749706185524,-0.3164065823417796,0.917,자연감소와 순유출이 동시에 강하게 나타난 지역,156,LOW
2015-02-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-67.0,-207.0,-140.0,-1100.0,-1001.0,99.0,-0.5250375492982333,-0.3920331134228495,-0.05717380796986397,0.056805518104127074,0.917,자연감소와 순유출이 동시에 강하게 나타난 지역,157,LOW
2002-10-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,208.0,-93.0,-301.0,-3636.0,-3705.0,-69.0,-0.5020870205744193,-0.4143462712631645,0.28344785372261744,-0.0328416361058803,0.916,자연감소와 순유출이 동시에 강하게 나타난 지역,158,LOW
2008-12-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-56.0,-241.0,-185.0,-2616.0,-994.0,1622.0,-0.5451826442980294,-0.3671775500412947,0.06452993164655647,0.6215406386300617,0.912,자연감소와 순유출이 동시에 강하게 나타난 지역,159,LOW
2020-03-01,경상남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-178.0,-410.0,-232.0,-1093.0,-3123.0,-2030.0,-0.3578955437051835,-0.5534293046771962,0.21261836775370527,-0.5764858452243266,0.911,자연감소와 순유출이 동시에 강하게 나타난 지역,160,LOW
2020-05-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-414.0,-526.0,-112.0,-1833.0,-919.0,914.0,-0.5990718009119672,-0.30799053135272975,0.24379501052308217,0.7287111186985685,0.907,자연감소와 순유출이 동시에 강하게 나타난 지역,162,LOW
2019-06-01,대구광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,124.0,-120.0,-244.0,-451.0,-1780.0,-1329.0,-0.36904170531526864,-0.5379659546522031,0.10877598841477566,-1.279274488616299,0.907,자연감소와 순유출이 동시에 강하게 나타난 지역,161,LOW
2018-09-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,-175.0,-476.0,-301.0,968.0,-241.0,-1209.0,-0.835037282249641,-0.06751375067129448,0.17970960897450203,-0.7839385210989334,0.903,자연감소와 순유출이 동시에 강하게 나타난 지역,163,LOW
2003-06-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,81.0,-38.0,-119.0,-4514.0,1821.0,6335.0,-0.49071770051777325,0.4087969866296729,-0.21439779240420667,1.930696966851097,0.9,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,33,LOW
2018-04-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-345.0,-492.0,-147.0,405.0,299.0,-106.0,-0.8263751283630613,0.0718180715141865,0.29439423342704996,-0.05708478109051417,0.898,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,34,LOW
2014-06-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-49.0,-88.0,-39.0,247.0,-1222.0,-1469.0,-0.48638358993891695,-0.4060524534133122,-0.5574462763369257,-1.327542682311629,0.892,자연감소와 순유출이 동시에 강하게 나타난 지역,164,LOW
2019-12-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-699.0,-773.0,-74.0,-2771.0,-2377.0,394.0,-0.12762539843968718,-0.7625099979928575,0.2866907574456552,0.21713838937355961,0.89,자연감소와 순유출이 동시에 강하게 나타난 지역,165,LOW
2021-04-01,부산광역시,social_double_decline,자연감소 ↓ + 순이동 ↓,-617.0,-530.0,87.0,-958.0,-2085.0,-1127.0,-0.36618400214302865,-0.5224651399326377,0.8388446475453161,-0.46773402777771605,0.889,자연감소와 순유출이 동시에 강하게 나타난 지역,166,LOW
2018-09-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-106.0,-331.0,-225.0,-441.0,-701.0,-260.0,-0.6886477533222121,-0.19637817103974037,0.2568246482082281,-0.16858892926858782,0.885,자연감소와 순유출이 동시에 강하게 나타난 지역,168,LOW
2017-10-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-252.0,-471.0,-219.0,86.0,-222.0,-308.0,-0.8292089842526889,-0.05613967063948514,0.28279087663248986,-0.26914197922901234,0.885,자연감소와 순유출이 동시에 강하게 나타난 지역,167,LOW
2019-09-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-257.0,-365.0,-108.0,200.0,290.0,90.0,-0.7893383668652573,0.0932228756243917,0.29910044961769655,0.12563583268278347,0.883,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,36,LOW
2019-04-01,강원특별자치도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-218.0,-297.0,-79.0,-518.0,534.0,1052.0,-0.6980094838162695,0.18487257721420694,0.2426789875208125,0.6398616928167137,0.883,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,35,LOW
2005-12-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,189.0,-138.0,-327.0,-1598.0,-2236.0,-638.0,-0.5120942482152782,-0.369962098724957,0.04683366240258547,-0.37125416557723995,0.882,자연감소와 순유출이 동시에 강하게 나타난 지역,169,LOW
2017-05-01,경상북도,social_double_decline,자연감소 ↓ + 순이동 ↓,51.0,-266.0,-317.0,421.0,-825.0,-1246.0,-0.5847699868976308,-0.29296413415385697,0.18754444560631203,-0.7169475775041283,0.878,자연감소와 순유출이 동시에 강하게 나타난 지역,170,LOW
2020-06-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-480.0,-550.0,-70.0,-782.0,-752.0,30.0,-0.6589429966396376,-0.21842598017109022,0.35734361491107597,0.02468497657398573,0.877,자연감소와 순유출이 동시에 강하게 나타난 지역,171,LOW
2011-12-01,전라남도,social_cross_inflow,자연감소 ↓ + 순이동 ↑,-158.0,-251.0,-93.0,206.0,1403.0,1197.0,-0.5566341640187,0.31746610640431955,0.1290813236991419,1.3757240536328235,0.874,자연적 인구감소가 나타나는 동시에 순유입이 나타난 지역,37,LOW
2019-01-01,강원특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-418.0,-232.0,186.0,-1620.0,-1028.0,592.0,-0.5415950478707815,-0.33120958682327734,-0.1260111348657444,0.3016981569837232,0.873,자연감소와 순유출이 동시에 강하게 나타난 지역,172,LOW
2020-06-01,전북특별자치도,social_double_decline,자연감소 ↓ + 순이동 ↓,-407.0,-551.0,-144.0,-780.0,-728.0,52.0,-0.6606725058171695,-0.21145493825073627,0.2270804252390581,0.04278729272824194,0.872,자연감소와 순유출이 동시에 강하게 나타난 지역,174,LOW
2005-10-01,전라남도,social_double_decline,자연감소 ↓ + 순이동 ↓,-58.0,-164.0,-106.0,-1989.0,-1298.0,691.0,-0.5152460195993221,-0.35671738107273515,0.3747379750728513,0.6452199929794125,0.872,자연감소와 순유출이 동시에 강하게 나타난 지역,173,LOW
