date,market,code,name,close,volume,value,shares,change,volume_avg20,volume_ratio,return5,return20,share_pct,share_avg20,share_ratio,shares_changed,recent_share_change,inactive,recent_inactive,eligible,volume_signal,price_signal,concentration_signal,signal_count,score
2026-05-15,KOSDAQ,900300,오가닉티코스메틱,111,23002328,2659739024,251004876,-9.02,75385310.25,0.30513010988105604,-16.541353383458645,-12.598425196850393,0.014869996891379002,0.09242574349569355,0.16088587799211862,False,False,False,False,True,False,True,False,1,1.6541353383458646
2026-05-15,KOSPI,011790,SKC,133500,608487,85033944050,37868298,-8.69,1039969.75,0.5851006723993655,-16.51031894934334,33.767535070140276,0.14279781905319033,0.3490773788927412,0.4090721074683757,False,False,False,False,True,False,True,False,1,1.6510318949343339
2026-05-15,KOSDAQ,114190,강원에너지,12650,185939,2451730940,26123038,-10.35,343260.75,0.5416844192060991,-16.5016501650165,-9.383954154727792,0.013707070929639341,0.032978552686330403,0.41563591525715793,False,False,False,False,True,False,True,False,1,1.65016501650165
2026-05-15,KOSPI,071970,HD현대마린엔진,79200,333129,26934783700,33921495,-5.94,514670.8,0.6472661748053319,-16.455696202531644,-7.042253521126762,0.045231682618035875,0.15294717061776117,0.2957340265618702,False,False,False,False,True,False,True,False,1,1.6455696202531644
2026-05-15,KOSDAQ,137400,피엔티,47300,236661,11450058650,23690728,-5.31,276310.05,0.8565052194084146,-16.43109540636042,-8.863198458574184,0.06401467775419128,0.09630378341207103,0.6647161252251225,False,False,False,False,True,False,True,False,1,1.643109540636042
2026-05-15,KOSDAQ,322180,LS티라유텍,8250,704580,6066187160,20921984,-3.51,371476.6,1.8967008958303162,-16.413373860182368,0.9791921664626724,0.03391467486011636,0.020630991556868688,1.643870328124153,False,False,False,False,True,False,True,False,1,1.6413373860182368
2026-05-15,KOSDAQ,088800,에이스테크,4005,592263,2408756260,75506434,-3.38,1516794.35,0.39047020448091724,-16.388308977035493,-35.71428571428571,0.013466809252744833,0.04843210077617112,0.2780554433304818,False,False,False,False,True,False,True,False,1,1.6388308977035493
2026-05-15,KOSDAQ,041830,인바디,44800,68444,3072532225,13480882,-2.71,104700.55,0.653711943251492,16.36363636363636,49.83277591973243,0.017177829938254802,0.022919174259731744,0.7494960221335591,False,False,False,False,True,False,True,False,1,1.636363636363636
2026-05-15,KOSDAQ,0015G0,그린광학,25900,222941,5971980425,11702541,-8.16,415142.95,0.5370222473969508,-16.31663974151858,-18.80877742946708,0.033387986397843766,0.08920747904566033,0.374273398991068,False,False,False,False,True,False,True,False,1,1.631663974151858
2026-05-15,KOSDAQ,081150,티플랙스,4115,3700028,16860799495,24268402,-14.09,2465257.6,1.5008687124623405,16.242937853107353,13.36088154269972,0.09426490111039354,0.07266201017786876,1.2973065413362943,False,False,False,False,True,False,True,False,1,1.6242937853107353
2026-05-15,KOSDAQ,456010,아이씨티케이,19100,665356,13232509910,13901854,-6.14,3130398.3,0.21254675483308308,-16.228070175438592,-16.775599128540307,0.07397995797757706,0.4937250712482769,0.14984039151695247,False,False,False,False,True,False,True,False,1,1.6228070175438591
2026-05-15,KOSDAQ,190510,나무가,20450,541812,11485589050,14085317,-8.3,111300.85,4.867995168051277,7.236497115888829,9.946236559139777,0.06421332015210403,0.014756236777492677,4.351605434391445,False,False,False,False,True,True,False,False,1,1.6226650560170925
2026-05-15,KOSPI,006805,미래에셋증권우,20200,233584,4871888465,14075750,-5.39,198324.35,1.177787800640718,-16.182572614107883,-10.816777041942604,0.008181380450415497,0.010734165634465224,0.7621813123645816,False,False,False,False,True,False,True,False,1,1.6182572614107884
2026-05-15,KOSDAQ,417200,LS머트리얼즈,22300,1820526,41391330375,67652659,-6.3,4848852.2,0.3754550406795241,-16.16541353383458,-1.7621145374449365,0.2314095286990425,0.8136810838670018,0.28439831438537777,False,False,False,False,True,False,True,False,1,1.616541353383458
2026-05-15,KOSDAQ,036190,금화피에스시,32700,38606,1288884425,6000000,-6.57,15608.1,2.4734592935719273,-16.153846153846153,-11.26187245590231,0.007205860131447547,0.003621451112088889,1.9897714779010605,False,False,False,False,True,False,True,False,1,1.6153846153846154
2026-05-15,KOSPI,484870,엠앤씨솔루션,91400,46393,4352139350,9153900,-10.92,24849.7,1.866944067735224,-16.14678899082569,-21.47766323024055,0.007308563825172465,0.008235349715771854,0.8874624730478095,False,False,False,False,True,False,True,False,1,1.6146788990825691
2026-05-15,KOSDAQ,323280,태성,64200,512580,34783695450,30537980,-10.71,543481.4,0.943141752413238,-16.07843137254902,14.438502673796783,0.19446774234048833,0.25000319876798655,0.7778610165742821,False,False,False,False,True,False,True,False,1,1.607843137254902
2026-05-15,KOSDAQ,073010,케이에스피,4860,595147,2910207615,40191250,-5.26,2145619.05,0.2773777572491259,-16.06217616580311,32.42506811989101,0.016270309905532108,0.08000240306433068,0.20337276484618844,False,False,False,False,True,False,True,False,1,1.6062176165803108
2026-05-15,KOSPI,005070,코스모신소재,52000,329624,17613427250,33214571,-7.8,375264.35,0.8783781353064847,-15.993537964458804,-5.454545454545457,0.02957829400307619,0.06466371711410837,0.4574171625624469,False,False,False,False,True,False,True,False,1,1.5993537964458804
2026-05-15,KOSPI,439260,대한조선,69400,173475,12257217000,38526312,-4.93,168535.05,1.0293111136229527,-15.980629539951574,-22.803114571746384,0.02058359017467788,0.039992300640006306,0.5146888237304127,False,False,False,False,True,False,True,False,1,1.5980629539951574
2026-05-15,KOSPI,267260,HD현대일렉트릭,1179000,184128,220508633500,36047135,-6.95,191483.1,0.9615887772863506,-15.965787598004278,12.285714285714278,0.37030096978312815,0.623954901673862,0.59347393343611,False,False,False,False,True,False,True,False,1,1.5965787598004277
2026-05-15,KOSPI,003010,혜인,6230,291212,1828192875,12712747,-3.86,2048529.6,0.1421565985670893,-15.924426450742235,2.975206611570247,0.0030700911062654843,0.047990667152709034,0.06397266986300232,False,False,False,False,True,False,True,False,1,1.5924426450742235
2026-05-15,KOSDAQ,290740,액트로,15900,114875,1862138990,10065011,-2.27,209934.9,0.5471934394900515,-15.917503966155477,-13.774403470715836,0.010410796225778741,0.023656964803687845,0.44007320094401203,False,False,False,False,True,False,True,False,1,1.5917503966155477
2026-05-15,KOSDAQ,042000,카페24,21750,178674,3959768300,24253054,-6.25,101959.35,1.7524042669946405,-15.860735009671178,-18.843283582089555,0.02213816535391824,0.015478013531378159,1.4302975836684815,False,False,False,False,True,False,True,False,1,1.5860735009671179
2026-05-15,KOSPI,005090,SGC에너지,52000,169109,8779418800,14409333,1.17,188510.45,0.8970802414401959,-15.857605177993527,4.0000000000000036,0.01474331070022357,0.030345122665251273,0.4858543780779107,False,False,False,False,True,False,True,False,1,1.5857605177993528
2026-05-15,KOSDAQ,474170,루미르,12790,273976,3550566615,17817696,-3.25,702087.25,0.3902307013836243,-15.85526315789474,-13.170400543109295,0.01985041165741232,0.06891484393431757,0.2880426120725407,False,False,False,False,True,False,True,False,1,1.585526315789474
2026-05-15,KOSDAQ,067000,조이시티,1696,608326,1054837162,69903446,-6.76,517443.55,1.1756374197726496,-15.831265508684867,-36.24060150375939,0.005897355033074496,0.007412473710342815,0.7955987789671032,False,False,False,False,True,False,True,False,1,1.5831265508684866
2026-05-15,KOSDAQ,199430,케이엔알시스템,21800,104558,2405880825,11144043,-5.42,97127.1,1.0765069687038942,-15.830115830115831,-7.6271186440677985,0.013450733348633361,0.01471731769771678,0.9139391854481802,False,False,False,False,True,False,True,False,1,1.5830115830115832
2026-05-15,KOSPI,375500,DL이앤씨,80300,769129,62819584050,38693623,-5.53,1256129.85,0.6123005515711611,-15.828092243186587,-21.65853658536585,0.10549316154139483,0.33995604115027855,0.3103141252746889,False,False,False,False,True,False,True,False,1,1.5828092243186587
2026-05-15,KOSDAQ,119850,지엔씨에너지,32000,183051,6042918425,16448909,-7.65,256057.4,0.7148826786493966,-15.789473684210531,-5.604719764011801,0.03378458464675552,0.056310223207084606,0.5999724867456208,False,False,False,False,True,False,True,False,1,1.578947368421053
2026-05-15,KOSPI,011500,한농화성,19630,262629,5340574770,15637042,-8.06,725114.1,0.36218989535577917,-15.751072961373392,-10.160183066361562,0.008968447108581383,0.05484609234468135,0.163520256871155,False,False,False,False,True,False,True,False,1,1.5751072961373391
2026-05-15,KOSDAQ,062970,한국첨단소재,2755,3983832,11288937944,57088614,-8.17,7547232.7,0.5278533415300684,-15.749235474006118,-32.39263803680982,0.0631138884753418,0.1610978137810525,0.3917737118463921,False,False,False,False,True,False,True,False,1,1.5749235474006118
2026-05-15,KOSDAQ,079370,제우스,14140,571007,8311061225,31016990,-6.36,591943.75,0.9646305075440023,-15.73301549463647,-10.506329113924052,0.04646525597611059,0.059431114780157876,0.7818338280880411,False,False,False,False,True,False,True,False,1,1.573301549463647
2026-05-15,KOSDAQ,086820,바이오솔루션,9020,262867,2382055735,25924085,-4.55,218188.1,1.2047723959281005,-15.700934579439252,-25.269262634631318,0.01331753268080843,0.015181860078583739,0.8772003306495217,False,False,False,False,True,False,True,False,1,1.5700934579439252
2026-05-15,KOSDAQ,048410,현대바이오,11170,2528193,28525275470,96505572,-8.07,2300251.0,1.0990944031760013,-15.69811320754717,-21.614035087719298,0.15947833743730103,0.20091652215780695,0.7937542205316549,False,False,False,False,True,False,True,False,1,1.569811320754717
2026-05-15,KOSDAQ,333430,일승,5000,198427,1018919880,30726747,-5.12,478344.0,0.41482071479939125,-15.682967959527828,-7.4074074074074066,0.005696549665755578,0.01803543120255118,0.3158532558373087,False,False,False,False,True,False,True,False,1,1.5682967959527827
2026-05-15,KOSPI,047400,유니온머티리얼,1613,1822889,3026123221,42000000,-11.03,1594795.35,1.143023774178925,-15.638075313807532,-7.192174913693905,0.0050817799994191315,0.007119421295722073,0.7137911619969278,False,False,False,False,True,False,True,False,1,1.5638075313807531
2026-05-15,KOSPI,006110,삼아알미늄,84300,382065,34097854700,15123455,-12.46,579245.7,0.6595905675260084,15.637860082304522,60.87786259541985,0.057260654435710316,0.11099869030131349,0.5158678384427093,False,False,False,False,True,False,True,False,1,1.5637860082304522
2026-05-15,KOSDAQ,131400,이브이첨단소재,1516,728815,1125770377,59591882,-6.01,3933803.0,0.18526982667917025,-15.637173066221477,-1.558441558441559,0.0062939265301378555,0.05181670979303919,0.12146519057802761,False,False,False,False,True,False,True,False,1,1.5637173066221477
2026-05-15,KOSDAQ,051980,중앙첨단소재,1658,1787062,3124345328,111091709,-7.63,6955119.4,0.25694195846587475,-15.623409669211197,10.312707917498344,0.017467505231052515,0.08932167176188917,0.19555730302066923,False,False,False,False,True,False,True,False,1,1.5623409669211197
2026-05-15,KOSDAQ,432470,케이엔에스,12990,91270,1222431025,8771556,-2.33,222359.05,0.41046226811996184,-15.594541910331383,-4.695524578136467,0.00683433426274203,0.020280743829189183,0.3369863709291408,False,False,False,False,True,False,True,False,1,1.5594541910331383
2026-05-15,KOSDAQ,209640,와이제이링크,8180,860259,7061642900,28443146,-5.32,9441496.55,0.09111468668597882,-15.58307533539731,83.61391694725029,0.03948004184753,0.42482760358110666,0.09293191288591161,False,False,False,False,True,False,True,False,1,1.5583075335397312
2026-05-15,KOSDAQ,475400,씨메스로보틱스,31700,196599,6490444600,11756062,-0.47,168755.1,1.1649959023460623,-15.579227696404796,2.2580645161290214,0.036286601863863024,0.03376708338137113,1.0746146314751566,False,False,False,False,True,False,True,False,1,1.5579227696404796
2026-05-15,KOSPI,009270,신원,1202,1125150,1372451879,114770393,-3.99,587837.05,1.9140508411302075,-15.530569219957835,-15.053003533568909,0.0023047635537334936,0.0019835859530014247,1.1619176624265186,False,False,False,False,True,False,True,False,1,1.5530569219957835
2026-05-15,KOSDAQ,108860,셀바스AI,11200,295482,3375215540,26914790,-4.84,625675.75,0.4722605918480938,-15.471698113207545,-16.292974588938712,0.018870063617013762,0.05326732595875393,0.35425212881204643,False,False,False,False,True,False,True,False,1,1.5471698113207544
2026-05-15,KOSDAQ,452430,사피엔반도체,51900,345612,18287720700,8218046,6.24,144687.95,2.388671620546148,15.461624026696331,57.27272727272727,0.10224249353248104,0.039173347770242506,2.6100014257690822,False,False,False,False,True,False,True,False,1,1.546162402669633
2026-05-15,KOSDAQ,323350,다원넥스뷰,25800,505134,12356671200,8010772,9.09,318442.35,1.586265143439621,15.436241610738266,101.72009382329948,0.0690833426414367,0.03297673763210532,2.094911370922844,False,False,False,False,True,False,True,False,1,1.5436241610738266
2026-05-15,KOSPI,000240,한국앤컴퍼니,25450,557208,14071595700,94935240,4.3,120654.8,4.618200021880605,1.3944223107569709,-0.19607843137254832,0.023630483085398543,0.007983406810380829,2.959949761632066,False,False,False,False,True,True,False,False,1,1.539400007293535
2026-05-15,KOSPI,052690,한전기술,146900,262333,39051580450,38220000,-5.16,265179.75,0.9892648288566529,-15.380184331797231,-17.703081232493002,0.06557946454372658,0.13460957947353863,0.48718274583584226,False,False,False,False,True,False,True,False,1,1.538018433179723
2026-05-15,KOSDAQ,219420,링크제니시스,5030,374913,1970311015,11469507,0.4,81725.0,4.587494646680942,-4.007633587786263,0.700700700700696,0.011015561453107366,0.0025095078542411034,4.38953057448731,False,False,False,False,True,True,False,False,1,1.5291648822269808
2026-05-15,KOSDAQ,322510,제이엘케이,5430,332579,1852300555,25725892,-8.28,367741.0,0.9043837918535056,-15.288611544461784,-21.304347826086957,0.010355791769873132,0.01592374692255468,0.650336369966104,False,False,False,False,True,False,True,False,1,1.5288611544461783
2026-05-15,KOSPI,053690,한미글로벌,23300,350487,8269026100,10957550,-5.28,501343.6,0.6990953908656659,-15.272727272727272,-29.819277108433738,0.01388620633754913,0.04308772880489993,0.32227751897588974,False,False,False,False,True,False,True,False,1,1.5272727272727271
2026-05-15,KOSPI,009970,영원무역홀딩스,205000,87172,18075651750,13499237,-0.73,19031.75,4.580346000761884,-1.9138755980861233,-1.9138755980861233,0.030354509328030906,0.010269367250955213,2.9558305381675254,False,False,False,False,True,True,False,False,1,1.5267820002539614
2026-05-15,KOSDAQ,036890,진성티이씨,16950,226867,3936911955,22032623,-1.4,318101.3,0.7131910495178737,-15.249999999999996,-3.19817247287264,0.022010380719399043,0.03639604052730262,0.6047465713444262,False,False,False,False,True,False,True,False,1,1.5249999999999997
2026-05-15,KOSDAQ,037350,성도이엔지,10410,514625,5579778595,15210000,-4.5,309866.15,1.660797734763865,-15.089722675367046,-10.873287671232879,0.03119527503019901,0.023769750398178004,1.3123938833026276,False,False,False,False,True,False,True,False,1,1.5089722675367045
2026-05-15,KOSDAQ,317850,대모,7950,173682,1408522020,8324420,-4.56,294216.35,0.5903206942782072,-15.064102564102566,-17.445482866043616,0.007874726756965789,0.016833875514307966,0.4677904829623255,False,False,False,False,True,False,True,False,1,1.5064102564102566
2026-05-15,KOSDAQ,243070,휴온스,34800,108454,3848049250,11979665,-0.14,85507.65,1.2683543519205593,15.041322314049577,29.850746268656714,0.021513569515297416,0.015711192823080845,1.3693148418172598,False,False,False,False,True,False,True,False,1,1.5041322314049577
2026-05-15,KOSDAQ,089030,테크윙,50400,1014162,52669495625,37053645,-8.2,1615411.9,0.6278039675206057,-15.00843170320405,-12.5,0.2944631894885676,0.5726530286399314,0.5142087350658509,False,False,False,False,True,False,True,False,1,1.500843170320405
2026-05-15,KOSDAQ,032820,우리기술,17130,6804465,118704867175,171096282,-5.88,11984666.9,0.5677642154576695,-14.987593052109183,-21.241379310344833,0.6636519560589067,1.6044675405455517,0.41362753641825095,False,False,False,False,True,False,True,False,1,1.4987593052109183
2026-05-15,KOSPI,011000,진원생명과학,960,2647553,2625980175,90882907,-5.33,10207203.35,0.25938084205993606,-14.968999114260406,33.33333333333333,0.004409818291462808,0.03451754870117902,0.12775583601370225,False,False,False,False,True,False,True,False,1,1.4968999114260406
2026-05-15,KOSPI,37550L,DL이앤씨2우(전환),48300,29632,1449982525,2111951,-3.4,14009.15,2.115189001474037,-14.964788732394362,-20.559210526315784,0.0024349610564163644,0.0021344882481531156,1.1407704205086326,False,False,False,False,True,False,True,False,1,1.4964788732394363
2026-05-15,KOSDAQ,125490,한라캐스트,16030,3284245,55401088845,36502352,-1.78,2592522.4,1.2668145123837695,-14.960212201591517,16.666666666666675,0.30973490687263827,0.2744857202020726,1.1284190180990679,False,False,False,False,True,False,True,False,1,1.4960212201591516
2026-05-15,KOSDAQ,464080,에스오에스랩,14690,588625,9003194275,17947045,-7.73,769120.85,0.76532186066728,-14.939200926462071,-5.10335917312662,0.05033481468433394,0.07962175738533796,0.6321741234714684,False,False,False,False,True,False,True,False,1,1.493920092646207
2026-05-15,KOSDAQ,041440,현대에버다임,8620,563642,5004695625,17915944,-5.9,1061979.9,0.5307463917160767,-14.906219151036526,-8.297872340425528,0.027980116738719585,0.06386890183729273,0.4380867047001916,False,False,False,False,True,False,True,False,1,1.4906219151036526
2026-05-15,KOSPI,001340,PKC,5950,441209,2643841655,44918407,-4.19,590423.15,0.7472759155869819,-14.878397711015733,-14.141414141414144,0.0044398131413731275,0.013403413373041023,0.33124496110096496,False,False,False,False,True,False,True,False,1,1.4878397711015734
2026-05-15,KOSDAQ,222040,코스맥스엔비티,7800,307732,2414230615,20628000,-2.86,420390.1,0.7320153352802552,14.874815905743732,71.80616740088107,0.0134974151283957,0.016433187801372574,0.82135099358314,False,False,False,False,True,False,True,False,1,1.4874815905743732
2026-05-15,KOSDAQ,331740,아우토크립트,11980,125706,1539704915,9749691,-7.13,144723.65,0.8685933501538968,-14.854299928926796,-28.13437312537492,0.008608140532998012,0.014201878212427754,0.6061269083032423,False,False,False,False,True,False,True,False,1,1.4854299928926795
2026-05-15,KOSDAQ,019210,와이지-원,17630,1523082,27065318840,37193728,1.44,991211.45,1.5365863661078574,14.853420195439737,27.568740955137482,0.15131605145594973,0.09556610350442606,1.5833652927885844,False,False,False,False,True,False,True,False,1,1.4853420195439737
2026-05-15,KOSPI,298040,효성중공업,3745000,70467,268732083000,9324548,-6.96,61960.3,1.1372927503578905,-14.84765802637562,26.306913996627323,0.4512827881940509,0.5981192860023625,0.7545029875399609,False,False,False,False,True,False,True,False,1,1.484765802637562
2026-05-15,KOSDAQ,463020,뉴엔AI,11430,90978,1075991465,8879200,-8.78,167580.35,0.542891812793087,-14.828614008941877,-23.288590604026847,0.0060156239372830805,0.015284463583119875,0.39357769440641155,False,False,False,False,True,False,True,False,1,1.4828614008941876
2026-05-15,KOSPI,452260,한화갤러리아,3350,30790937,108060792052,193859610,0.3,15955541.0,1.9297958621396794,14.726027397260278,38.71635610766047,0.18146689069382196,0.13459745591183536,1.3482193215649427,False,False,False,False,True,False,True,False,1,1.4726027397260277
2026-05-15,KOSDAQ,411080,샌즈랩,6670,229963,1570043675,15267638,-7.49,1605281.0,0.14325404711075507,-14.70588235294118,-18.159509202453982,0.008777757650624019,0.08497596113714481,0.10329695049235604,False,False,False,False,True,False,True,False,1,1.470588235294118
2026-05-15,KOSPI,016610,DB증권,13000,293392,3977046600,42446389,-6.34,141273.05,2.0767726045413477,-14.642153644123447,-4.5521292217327485,0.006678669172618552,0.004877537296025195,1.3692707543335725,False,False,False,False,True,False,True,False,1,1.4642153644123446
2026-05-15,KOSDAQ,232140,와이씨,18400,915531,17470854655,82045350,-6.69,1165141.05,0.7857683840080992,-14.617169373549888,-7.953976988494249,0.09767558097443788,0.15178245074130328,0.6435235463480248,False,False,False,False,True,False,True,False,1,1.4617169373549888
2026-05-15,KOSDAQ,060280,큐렉소,13500,820770,11538663935,41259790,-2.39,978200.0,0.8390615416070333,-14.61100569259962,-13.406029506093653,0.06451004978152962,0.09642507330991483,0.6690173786458136,False,False,False,False,True,False,True,False,1,1.4611005692599621
2026-05-15,KOSDAQ,250060,모비스,4240,688930,2997995009,32171314,-5.46,1686036.6,0.4086091606789556,-14.602215508559924,-25.220458553791893,0.016761109290021742,0.05441488564715048,0.30802434096265463,False,False,False,False,True,False,True,False,1,1.4602215508559924
2026-05-15,KOSDAQ,455900,엔젤로보틱스,29750,351946,10834110325,15247131,-0.67,80410.9,4.376844432782123,2.586206896551735,5.123674911660769,0.060571050542892343,0.01443875072673732,4.1950340226269285,False,False,False,False,True,True,False,False,1,1.4589481442607077
2026-05-15,KOSDAQ,170920,엘티씨,38400,458679,20106334475,10564126,-14.38,337324.1,1.3597575743921055,-14.571746384872075,23.671497584541058,0.11240995016519953,0.08779628372037081,1.2803497528804602,False,False,False,False,True,False,True,False,1,1.4571746384872075
2026-05-15,KOSPI,003720,삼영,11260,1730483,19838908570,34000000,-9.05,2038290.6,0.8489873818777361,-14.567526555386944,34.20738974970203,0.03331555307520334,0.06414117397138494,0.5194097802149097,False,False,False,False,True,False,True,False,1,1.4567526555386945
2026-05-15,KOSDAQ,417010,나노팀,9800,280097,2841093355,20172728,-7.89,776546.75,0.36069560525493155,-14.559721011333915,-7.547169811320753,0.015883907772812955,0.05781077080468733,0.2747568930792578,False,False,False,False,True,False,True,False,1,1.4559721011333915
2026-05-15,KOSDAQ,025900,동화기업,9690,223873,2226037040,50557285,-8.93,285103.35,0.7852345474018457,-14.550264550264547,-15.739130434782611,0.012445267586860247,0.021147659072978692,0.5884938632646164,False,False,False,False,True,False,True,False,1,1.4550264550264547
2026-05-15,KOSDAQ,463480,모티브링크,7350,137473,1041179930,12390358,-5.04,266604.95,0.5156430891474445,-14.534883720930235,0.27285129604366354,0.0058210005503405386,0.014203129080101481,0.4098393049525779,False,False,False,False,True,False,True,False,1,1.4534883720930236
2026-05-15,KOSDAQ,048910,대원미디어,6610,305411,2034208065,12578946,-4.76,70125.6,4.355199812907126,-9.07840440165062,-14.929214929214929,0.011372795349476399,0.0031578164679386704,3.60147445709542,False,False,False,False,True,True,False,False,1,1.451733270969042
2026-05-15,KOSPI,034020,두산에너빌리티,110800,5217764,589100258500,640561146,-5.38,4862826.15,1.0729900348175103,-14.50617283950617,6.3339731285988465,0.9892782589033708,1.5984928068220365,0.6188818959217933,False,False,False,False,True,False,True,False,1,1.450617283950617
2026-05-15,KOSDAQ,234030,싸이닉솔루션,5910,273609,1674529915,23605000,-9.08,242700.5,1.1273524364391503,-14.47178002894356,-18.818681318681318,0.009361916491011016,0.010614565084376406,0.8819877608354236,False,False,False,False,True,False,True,False,1,1.447178002894356
2026-05-15,KOSDAQ,036830,솔브레인홀딩스,56800,167535,9713257800,20503981,-8.68,167594.4,0.9996455728831035,-14.457831325301207,6.168224299065428,0.05430461860650688,0.07069467338687557,0.7681571468521489,False,False,False,False,True,False,True,False,1,1.4457831325301207
2026-05-15,KOSDAQ,047920,HLB제약,14030,223939,3157850760,32799356,-4.82,136549.65,1.6399822335685226,-14.451219512195124,-27.71767130345183,0.017654826492720894,0.014722521844705894,1.1991713565749902,False,False,False,False,True,False,True,False,1,1.4451219512195124
2026-05-15,KOSDAQ,102940,코오롱생명과학,54600,53592,2977171650,13090603,-4.55,42256.35,1.268259090053921,-14.420062695924763,-7.457627118644073,0.016644690618564124,0.015772454688919114,1.0553012163831288,False,False,False,False,True,False,True,False,1,1.4420062695924762
2026-05-15,KOSDAQ,478340,나라스페이스테크놀로지,28200,252354,7379088750,11533591,-2.76,213994.8,1.1792529538100927,-14.415781487101665,-25.396825396825395,0.041254809507096125,0.04588422645277103,0.8991065709598484,False,False,False,False,True,False,True,False,1,1.4415781487101664
2026-05-15,KOSDAQ,396470,워트,8280,376863,3192989780,16120000,-5.26,648793.0,0.5808678576988346,-14.374353671147876,10.547396528704933,0.017851280773930896,0.03560154810344575,0.5014186664597075,False,False,False,False,True,False,True,False,1,1.4374353671147877
2026-05-15,KOSDAQ,0011A0,액스비스,22350,182463,4219455475,9333740,-2.19,465655.1,0.39184151531895606,-14.367816091954023,-0.8869179600886956,0.023590017377795976,0.0759914857044921,0.3104297430047679,False,False,False,False,True,False,True,False,1,1.4367816091954022
2026-05-15,KOSDAQ,240550,동방메디컬,7820,496157,3908792920,20933940,-0.51,223513.0,2.219812717828493,14.327485380116967,14.999999999999991,0.021853173580177635,0.009808060032316079,2.2280831793621494,False,False,False,False,True,False,True,False,1,1.4327485380116967
2026-05-15,KOSPI,006360,GS건설,32000,1855086,60996599875,85581490,-8.18,3368701.75,0.5506827667364734,-14.323962516733602,-21.95121951219512,0.10243181742444535,0.38573703573133605,0.26554830865602597,False,False,False,False,True,False,True,False,1,1.4323962516733602
2026-05-15,KOSDAQ,050890,쏠리드,15600,2809040,44315032200,60756534,-4.06,10113031.8,0.27776437922404235,-14.28571428571429,-14.09691629955947,0.24775528166832672,1.121359100004842,0.2209419637895273,False,False,False,False,True,False,True,False,1,1.428571428571429
2026-05-15,KOSPI,020150,롯데에너지머티리얼즈,61200,445244,28896699150,52365463,-8.52,562476.1,0.7915785221807647,-14.28571428571429,32.467532467532465,0.04852633454270758,0.09957534452300373,0.48733283098505475,False,False,False,False,True,False,True,False,1,1.428571428571429
2026-05-15,KOSDAQ,045100,한양이엔지,30450,286337,9228304225,17500000,-9.38,190087.9,1.506339961670364,-14.22535211267606,-6.880733944954132,0.05159335329527041,0.038862485356293566,1.3275875905068728,False,False,False,False,True,False,True,False,1,1.422535211267606
2026-05-15,KOSDAQ,066310,큐에스아이,12850,350899,4581156470,9271621,-5.03,1896900.45,0.18498545877829278,-14.21895861148198,-26.613363792118793,0.02561220550329482,0.20606951990173164,0.12428915016402481,False,False,False,False,True,False,True,False,1,1.421895861148198
2026-05-15,KOSDAQ,456160,지투지바이오,66400,289491,19434668500,16545359,-6.21,333094.9,0.8690946634127391,-14.21188630490956,-7.520891364902504,0.10865481822549723,0.1613444854059532,0.6734337275433657,False,False,False,False,True,False,True,False,1,1.421188630490956
2026-05-15,KOSPI,005380,현대차,700000,4332789,3146296513000,204757766,-1.69,1856294.75,2.334106154208538,14.19249592169658,37.79527559055118,5.283587456403037,2.617650956015218,2.018446135555867,False,False,False,False,True,False,True,False,1,1.419249592169658
2026-05-15,KOSDAQ,261520,이지스,6110,163223,1020322060,10277800,-7.56,67144.15,2.430934042653009,-14.18539325842697,-25.93939393939394,0.005704388935718912,0.003010446721639055,1.8948646042183153,False,False,False,False,True,False,True,False,1,1.418539325842697
2026-05-15,KOSDAQ,383310,에코프로에이치엔,26950,277732,7687461250,20974932,-6.91,291696.35,0.9521271006647839,-14.171974522292995,-12.214983713355053,0.04297885012725088,0.05796382598477491,0.7414771091635659,False,False,False,False,True,False,True,False,1,1.4171974522292996
2026-05-15,KOSPI,009830,한화솔루션,40600,4540404,190557743450,171892536,-15.06,4439000.85,1.0228436878988207,-14.164904862579286,-4.245283018867929,0.3200043285344632,0.5936668316604566,0.5390301621524433,False,False,False,False,True,False,True,False,1,1.4164904862579286
2026-05-15,KOSDAQ,330860,네패스아크,45550,444827,21030690100,12184045,-9.44,640757.3,0.6942207291278616,14.160401002506262,42.566510172143964,0.11757781255555062,0.15628537064719566,0.7523276943238346,False,False,False,False,True,False,True,False,1,1.4160401002506262
2026-05-15,KOSPI,336370,솔루스첨단소재,11110,444171,5038611460,70217344,-7.88,1573942.15,0.28220287511837716,-14.142194744976821,6.826923076923075,0.008461358997077017,0.061300895181518544,0.13802994184704845,False,False,False,False,True,False,True,False,1,1.4142194744976821
2026-05-15,KOSDAQ,252990,샘씨엔에스,11720,931386,11288301670,60217889,-8.44,1196189.35,0.7786275642731646,-14.139194139194144,10.046948356807505,0.06311033121189727,0.09588012330342133,0.658221214549119,False,False,False,False,True,False,True,False,1,1.4139194139194144
2026-05-15,KOSDAQ,089980,상아프론테크,22800,116572,2766488025,15989037,-5.0,186328.35,0.6256267497672791,-14.124293785310737,-6.5573770491803245,0.01546680631467369,0.031216444310199487,0.49546982868962275,False,False,False,False,True,False,True,False,1,1.4124293785310738
