player_name,temp_group,games,AB,H,RBI,season_avg,avg_diff_mean,weather_avg,weather_diff,sample_weight,signal_score,signal_strength
안상현,보통,24,53,12,3,0.24,-0.005972222222222212,0.22641509433962265,-0.013584905660377344,7.280109889280518,-0.09889960604305599,0.09889960604305599
안중열,보통,31,66,17,2,0.19696969696969696,0.05303030303030303,0.25757575757575757,0.06060606060606061,8.12403840463596,0.49236596391733095,0.49236596391733095
안중열,더움,25,62,9,2,0.19696969696969696,-0.09430303030303029,0.14516129032258066,-0.051808406647116306,7.874007874011811,-0.40793980187939965,0.40793980187939965
안치홍,추움,13,54,19,5,0.3153153153153153,0.021864171864171864,0.35185185185185186,0.036536536536536546,7.3484692283495345,0.26848761444920727,0.26848761444920727
안치홍,보통,57,192,59,29,0.3153153153153153,-0.02174806385332701,0.3072916666666667,-0.00802364864864863,13.856406460551018,-0.11117893697232631,0.11117893697232631
안치홍,더움,25,87,27,13,0.3153153153153153,-0.017981981981981986,0.3103448275862069,-0.004970487729108408,9.327379053088816,-0.04636162312812076,0.04636162312812076
양성우,보통,29,69,12,5,0.1743119266055046,-0.03523146683538965,0.17391304347826086,-0.0003988831272437321,8.306623862918075,-0.003313372103278172,0.003313372103278172
양의지,추움,15,54,22,14,0.35149863760217986,0.07294580684226458,0.4074074074074074,0.05590876980522752,7.3484692283495345,0.41084387450859206,0.41084387450859206
양의지,보통,77,253,86,35,0.35149863760217986,-0.04998348608702836,0.33992094861660077,-0.011577688985579093,15.905973720586866,-0.18415441674974906,0.18415441674974906
양의지,더움,16,60,21,10,0.35149863760217986,-0.018165304268846535,0.35,-0.0014986376021798864,7.745966692414834,-0.011608396950485832,0.011608396950485832
오선진,추움,20,69,21,10,0.22193211488250653,0.07973455178416014,0.30434782608695654,0.08241571120445002,8.306623862918075,0.6845963133702491,0.6845963133702491
오선진,보통,57,194,37,14,0.22193211488250653,-0.04239995113981647,0.19072164948453607,-0.031210465397970455,13.92838827718412,-0.43471148037455226,0.43471148037455226
오선진,더움,37,120,27,9,0.22193211488250653,-0.009319502269893915,0.225,0.0030678851174934796,10.954451150103322,0.033606997653711314,0.033606997653711314
오윤석,추움,11,32,6,4,0.2198952879581152,0.06040774234491511,0.1875,-0.03239528795811519,5.656854249492381,-0.18325542234939327,0.18325542234939327
오윤석,보통,48,153,35,15,0.2198952879581152,-0.026145287958115198,0.22875816993464052,0.008862881976525322,12.36931687685298,0.10962779560979077,0.10962779560979077
오재원,추움,10,32,6,3,0.17105263157894737,-0.017719298245614037,0.1875,0.016447368421052627,5.656854249492381,0.09304036594559834,0.09304036594559834
오재원,보통,35,79,13,12,0.17105263157894737,-0.013909774436090231,0.16455696202531644,-0.006495669553630928,8.888194417315589,-0.05773477386330926,0.05773477386330926
오재원,더움,19,41,7,1,0.17105263157894737,0.004385964912280707,0.17073170731707318,-0.0003209242618741892,6.4031242374328485,-0.0020549179195868674,0.0020549179195868674
오재일,추움,9,36,6,1,0.2962962962962963,-0.14074074074074072,0.16666666666666666,-0.12962962962962962,6.0,-0.7777777777777777,0.7777777777777777
오재일,보통,80,293,88,68,0.2962962962962963,-0.014004629629629617,0.3003412969283277,0.0040450006320313925,17.11724276862369,0.06923925781771761,0.06923925781771761
오재일,더움,26,103,34,24,0.2962962962962963,0.029344729344729363,0.3300970873786408,0.03380079108234452,10.14889156509222,0.34304056350905054,0.34304056350905054
오지환,추움,18,68,16,6,0.26018099547511314,-0.03332914362326129,0.23529411764705882,-0.02488687782805432,8.246211251235321,-0.20522245195382038,0.20522245195382038
오지환,보통,73,253,66,27,0.26018099547511314,-0.001961817392921359,0.2608695652173913,0.0006885697422781556,15.905973720586866,0.010952372225467613,0.010952372225467613
오지환,더움,33,121,33,17,0.26018099547511314,0.0009301156359979671,0.2727272727272727,0.012546277252159566,11.0,0.13800904977375522,0.13800904977375522
오태곤,추움,14,34,6,1,0.2537764350453172,-0.04544310171198389,0.17647058823529413,-0.07730584681002309,5.830951894845301,-0.4507666739395247,0.4507666739395247
오태곤,보통,63,199,55,28,0.2537764350453172,-0.0049102218933897825,0.27638190954773867,0.022605474502421452,14.106735979665885,0.31888946050072847,0.31888946050072847
오태곤,더움,27,98,23,5,0.2537764350453172,-0.062418410353959196,0.23469387755102042,-0.019082557494296798,9.899494936611665,-0.18890768129239213,0.18890768129239213
윌리엄슨,보통,20,79,21,6,0.2727272727272727,-0.02272727272727271,0.26582278481012656,-0.0069044879171461515,8.888194417315589,-0.06136843095960136,0.06136843095960136
윌리엄슨,더움,20,75,21,9,0.2727272727272727,-0.01772727272727271,0.28,0.0072727272727273196,8.660254037844387,0.06298366572977777,0.06298366572977777
윌슨,보통,34,114,25,15,0.2510822510822511,-0.006964604023427541,0.21929824561403508,-0.031784005468216,10.677078252031311,-0.3393603135471333,0.3393603135471333
윌슨,더움,34,117,33,22,0.2510822510822511,0.01852559205500383,0.28205128205128205,0.030969030969030975,10.816653826391969,0.3349812873308203,0.3349812873308203
유강남,추움,18,57,18,11,0.27040816326530615,0.06385109599395311,0.3157894736842105,0.045381310418904364,7.54983443527075,0.3426213801183554,0.3426213801183554
유강남,보통,69,232,58,21,0.27040816326530615,-0.0008429458740018025,0.25,-0.020408163265306145,15.231546211727817,-0.31084788187199663,0.31084788187199663
유강남,더움,35,103,30,15,0.27040816326530615,0.017687074829931943,0.2912621359223301,0.020853972657023934,10.14889156509222,0.21164470719753398,0.21164470719753398
유민상,보통,31,92,23,12,0.2914285714285714,-0.041428571428571426,0.25,-0.041428571428571426,9.591663046625438,-0.397368897645911,0.397368897645911
유민상,더움,27,83,28,14,0.2914285714285714,0.052398589065255734,0.3373493975903614,0.045920826161789996,9.1104335791443,0.4183586366464196,0.4183586366464196
유한준,추움,22,75,21,10,0.3169164882226981,-0.050249821556031415,0.28,-0.03691648822269805,8.660254037844387,-0.31970616619365555,0.31970616619365555
유한준,보통,81,293,95,54,0.3169164882226981,0.011067050871952125,0.3242320819112628,0.007315593688564714,17.11724276862369,0.12522279316377347,0.12522279316377347
유한준,더움,27,99,32,16,0.3169164882226981,0.013330425357548834,0.32323232323232326,0.006315835009625181,9.9498743710662,0.06284176489415223,0.06284176489415223
윤석민,추움,20,62,15,3,0.2246376811594203,-0.015471014492753626,0.24193548387096775,0.01729780271154746,7.874007874011811,0.13620303475382756,0.13620303475382756
윤석민,보통,18,37,11,9,0.2246376811594203,0.06239935587761674,0.2972972972972973,0.07265961613787703,6.082762530298219,0.4419711905093302,0.4419711905093302
윤석민,더움,14,39,5,3,0.2246376811594203,-0.13892339544513457,0.1282051282051282,-0.0964325529542921,6.244997998398398,-0.6022211001800016,0.6022211001800016
이대호,추움,18,67,20,8,0.28728070175438597,-0.015058479532163743,0.29850746268656714,0.011226760932181168,8.18535277187245,0.09189499871537846,0.09189499871537846
이대호,보통,78,276,82,53,0.28728070175438597,-0.018263607737291958,0.2971014492753623,0.009820747520976336,16.61324772583615,0.16315451141887113,0.16315451141887113
이대호,더움,30,113,29,18,0.28728070175438597,-0.03894736842105263,0.25663716814159293,-0.03064353361279304,10.63014581273465,-0.3257452305214254,0.3257452305214254
이명기,추움,14,54,11,2,0.2853982300884956,-0.04254108723135271,0.2037037037037037,-0.08169452638479188,7.3484692283495345,-0.6003297132632323,0.6003297132632323
이명기,보통,80,277,77,19,0.2853982300884956,-0.022273230088495577,0.2779783393501805,-0.00741989073831506,16.64331697709324,-0.12349159349317593,0.12349159349317593
이명기,더움,31,121,41,10,0.2853982300884956,0.04040822152440765,0.33884297520661155,0.05344474511811598,11.0,0.5878921962992758,0.5878921962992758
이상호,추움,14,51,19,3,0.2676767676767677,0.028751803751803754,0.37254901960784315,0.10487225193107547,7.14142842854285,0.7489376813058902,0.7489376813058902
이상호,보통,50,119,27,7,0.2676767676767677,-0.05001010101010102,0.226890756302521,-0.04078601137424667,10.908712114635714,-0.44492285638591467,0.44492285638591467
이성열,추움,9,35,8,3,0.24615384615384617,-0.02763532763532765,0.22857142857142856,-0.017582417582417603,5.916079783099616,-0.10401898519735601,0.10401898519735601
이성열,보통,75,239,61,50,0.24615384615384617,-0.013264957264957284,0.25523012552301255,0.009076279369166385,15.459624833740307,0.14031587393352946,0.14031587393352946
이성열,더움,35,116,27,20,0.24615384615384617,-0.04567765567765569,0.23275862068965517,-0.013395225464191002,10.770329614269007,-0.14427099350678665,0.14427099350678665
이우성,보통,35,92,21,15,0.2185430463576159,0.0314569536423841,0.22826086956521738,0.009717823207601478,9.591663046625438,0.09321008575399019,0.09321008575399019
이우성,더움,15,41,8,4,0.2185430463576159,-0.08520971302428257,0.1951219512195122,-0.023421095138103698,6.4031242374328485,-0.14996818194601244,0.14996818194601244
이원석,추움,18,59,17,16,0.24479166666666666,0.042245370370370385,0.288135593220339,0.043343926553672335,7.681145747868608,0.3329310171436695,0.3329310171436695
이원석,보통,63,221,50,35,0.24479166666666666,-0.031564153439153426,0.22624434389140272,-0.01854732277526394,14.866068747318506,-0.27572577545578003,0.27572577545578003
이원석,더움,29,104,27,24,0.24479166666666666,-0.002262931034482749,0.25961538461538464,0.01482371794871798,10.198039027185569,0.15117285416901716,0.15117285416901716
이원재,추움,13,42,12,7,0.2510460251046025,-0.02925115330973071,0.2857142857142857,0.0346682606096832,6.48074069840786,0.22467600747618402,0.22467600747618402
이원재,보통,48,148,36,18,0.2510460251046025,0.0038150860065086084,0.24324324324324326,-0.0078027818613592426,12.165525060596439,-0.09492493827673319,0.09492493827673319
이원재,더움,19,49,12,8,0.2510460251046025,-0.07122146370109374,0.24489795918367346,-0.006148065920929036,7.0,-0.04303646144650325,0.04303646144650325
이재원,추움,24,88,22,12,0.2668269230769231,-0.0036324786324786313,0.25,-0.016826923076923073,9.38083151964686,-0.15785053037867308,0.15785053037867308
이재원,보통,72,227,66,39,0.2668269230769231,0.02692307692307692,0.2907488986784141,0.023921975601491008,15.066519173319364,0.36042090406354227,0.36042090406354227
이재원,더움,31,101,23,18,0.2668269230769231,-0.06575165425971878,0.22772277227722773,-0.03910415079969534,10.04987562112089,-0.39299185180649315,0.39299185180649315
이정후,추움,19,83,26,11,0.3425414364640884,-0.032892313657070855,0.3132530120481928,-0.02928842441589563,9.1104335791443,-0.26683024527880533,0.26683024527880533
이정후,보통,75,306,99,32,0.3425414364640884,-0.022763658686310632,0.3235294117647059,-0.019012024699382513,17.4928556845359,-0.3325746043371303,0.3325746043371303
이정후,더움,38,154,61,24,0.3425414364640884,0.04430066879906948,0.3961038961038961,0.053562459639807714,12.409673645990857,0.6646926438065707,0.6646926438065707
이지영,추움,13,45,15,5,0.27526132404181186,0.05166175288126505,0.3333333333333333,0.058072009291521454,6.708203932499369,0.3895588810975241,0.3895588810975241
이지영,보통,51,155,40,18,0.27526132404181186,-0.01807178155815173,0.25806451612903225,-0.01719680791277961,12.449899597988733,-0.21409853192000433,0.21409853192000433
이지영,더움,32,87,24,13,0.27526132404181186,0.010676175958188143,0.27586206896551724,0.0006007449237053764,9.327379053088816,0.005603375617618966,0.005603375617618966
이창진,추움,14,47,21,6,0.2706766917293233,0.17694235588972432,0.44680851063829785,0.17613181890897456,6.855654600401044,1.207498914580315,1.207498914580315
이창진,보통,73,238,56,22,0.2706766917293233,-0.036430116386857544,0.23529411764705882,-0.03538257408226447,15.427248620541512,-0.5458557672018225,0.5458557672018225
이창진,더움,34,114,31,20,0.2706766917293233,0.033735072976559054,0.2719298245614035,0.0012531328320802282,10.677078252031311,0.01337979730831021,0.01337979730831021
이천웅,추움,17,64,22,14,0.308411214953271,0.04158878504672899,0.34375,0.03533878504672899,8.0,0.28271028037383195,0.28271028037383195
이천웅,보통,80,329,99,24,0.308411214953271,-0.019214786381842437,0.3009118541033435,-0.007499360849927528,18.138357147217054,-0.13602608547184272,0.13602608547184272
이천웅,더움,35,142,44,9,0.308411214953271,-0.007935024477080528,0.30985915492957744,0.0014479399763064338,11.916375287812984,0.017254196151894507,0.017254196151894507
이학주,추움,14,45,14,6,0.2659279778393352,0.017405355493998135,0.3111111111111111,0.04518313327177592,6.708203932499369,0.30309767229637036,0.30309767229637036
이학주,보통,70,238,66,22,0.2659279778393352,0.017405355493998135,0.2773109243697479,0.011382946530412719,15.427248620541512,0.1756075461590074,0.1756075461590074
이학주,더움,24,78,16,4,0.2659279778393352,-0.07148353339489076,0.20512820512820512,-0.06079977271113007,8.831760866327848,-0.5369690533117863,0.5369690533117863
이형종,보통,74,262,71,42,0.28974358974358977,-0.04019404019404022,0.27099236641221375,-0.01875122333137602,16.186414056238647,-0.3035150649026549,0.3035150649026549
이형종,더움,31,108,35,17,0.28974358974358977,0.033912324234904846,0.32407407407407407,0.0343304843304843,10.392304845413264,0.3567728586530761,0.3567728586530761
임병욱,보통,60,200,41,19,0.2471590909090909,-0.04160353535353536,0.205,-0.042159090909090924,14.142135623730951,-0.5962195814095664,0.5962195814095664
임병욱,더움,36,126,38,13,0.2471590909090909,0.03478535353535352,0.30158730158730157,0.05442821067821066,11.224972160321824,0.6109551495990457,0.6109551495990457
장성우,추움,16,44,11,2,0.25588235294117645,0.04099264705882355,0.25,-0.00588235294117645,6.6332495807108,-0.039019115180651626,0.039019115180651626
장성우,보통,70,213,57,21,0.25588235294117645,-0.0149299719887955,0.2676056338028169,0.011723280861640428,14.594519519326424,0.17109565136575713,0.17109565136575713
장성우,더움,27,83,19,10,0.25588235294117645,-0.05711692084241102,0.2289156626506024,-0.026966690290574052,9.1104335791443,-0.2456782407416304,0.2456782407416304
장영석,추움,21,84,29,25,0.24858757062146894,0.08712671509281676,0.34523809523809523,0.0966505246166263,9.16515138991168,0.8858166900257655,0.8858166900257655
장영석,보통,63,209,48,25,0.24858757062146894,-0.036153708187606506,0.22966507177033493,-0.018922498851134006,14.45683229480096,-0.2735593924894082,0.2735593924894082
장영석,더움,20,61,11,8,0.24858757062146894,-0.10192090395480227,0.18032786885245902,-0.06825970176900992,7.810249675906654,-0.5331253136188946,0.5331253136188946
장진혁,보통,57,183,43,11,0.25732899022801303,-0.02750442882450426,0.23497267759562843,-0.022356312632384606,13.527749258468683,-0.3024305916348349,0.3024305916348349
장진혁,더움,37,112,33,11,0.25732899022801303,0.025103442204419395,0.29464285714285715,0.03731386691484412,10.583005244258363,0.39489284924335394,0.39489284924335394
전준우,추움,17,68,19,8,0.30214424951267055,-0.03743836715972937,0.27941176470588236,-0.02273248480678819,8.246211251235321,-0.18745687198227276,0.18745687198227276
전준우,보통,83,317,98,48,0.30214424951267055,-0.009373165175321154,0.30914826498422715,0.007004015471556602,17.804493814764857,0.12470295014184687,0.12470295014184687
전준우,더움,33,128,38,19,0.30214424951267055,-0.025376572744993785,0.296875,-0.0052692495126705485,11.313708498984761,-0.0596147529947721,0.0596147529947721
정근우,추움,12,38,5,4,0.2845849802371542,-0.1304183135704875,0.13157894736842105,-0.15300603286873313,6.164414002968976,-0.9431925315547499,0.9431925315547499
정근우,보통,32,107,34,14,0.2845849802371542,0.016456686429512493,0.3177570093457944,0.0331720291086402,10.344080432788601,0.343134137218579,0.343134137218579
정근우,더움,37,108,33,11,0.2845849802371542,-0.012963358615532553,0.3055555555555556,0.020970575318401408,10.392304845413264,0.21793261149252674,0.21793261149252674
정수빈,추움,17,69,22,6,0.26150121065375304,0.06006741679722736,0.3188405797101449,0.057339369056391865,8.306623862918075,0.4762965712884909,0.4762965712884909
정수빈,보통,66,225,57,22,0.26150121065375304,-0.021097170249712638,0.25333333333333335,-0.00816787732041968,15.0,-0.12251815980629521,0.12251815980629521
정수빈,더움,29,119,29,9,0.26150121065375304,-0.03334029111352315,0.24369747899159663,-0.017803731662156402,10.908712114635714,-0.194215783268689,0.194215783268689
정은원,추움,20,82,27,14,0.26119402985074625,0.060472636815920425,0.32926829268292684,0.0680742628321806,9.055385138137417,0.6164386679401885,0.6164386679401885
정은원,보통,77,309,79,22,0.26119402985074625,-0.011843380500096893,0.255663430420712,-0.005530599430034255,17.578395831246947,-0.09721906596521089,0.09721906596521089
정은원,더움,37,145,34,15,0.26119402985074625,-0.02470754336425976,0.23448275862068965,-0.026711271230056594,12.041594578792296,-0.3216462988365001,0.3216462988365001
정의윤,추움,24,84,27,14,0.28370786516853935,0.03018102372034953,0.32142857142857145,0.0377207062600321,9.16515138991168,0.3457159834075834,0.3457159834075834
정의윤,보통,52,191,58,30,0.28370786516853935,0.009881878421204233,0.3036649214659686,0.01995705629742922,13.820274961085254,0.2758120054443298,0.2758120054443298
정의윤,더움,23,81,16,12,0.28370786516853935,-0.09385279270477125,0.19753086419753085,-0.0861770009710085,9.0,-0.7755930087390766,0.7755930087390766
정주현,추움,17,53,15,5,0.23512747875354106,0.01977448203077265,0.2830188679245283,0.04789138917098723,7.280109889280518,0.34865457591508603,0.34865457591508603
정주현,보통,69,207,42,14,0.23512747875354106,-0.05638351740088406,0.2028985507246377,-0.03222892802890337,14.38749456993816,-0.463693527010775,0.463693527010775
정주현,더움,34,93,26,7,0.23512747875354106,-0.0062059101260900865,0.27956989247311825,0.04444241371957719,9.643650760992955,0.42858711688716433,0.42858711688716433
정훈,추움,13,42,12,6,0.23118279569892472,-0.0029776674937965274,0.2857142857142857,0.05453149001536098,6.48074069840786,0.35340444668737175,0.35340444668737175
정훈,보통,37,95,17,6,0.23118279569892472,-0.08028189479802382,0.17894736842105263,-0.05223542727787209,9.746794344808963,-0.5091279671906435,0.5091279671906435
정훈,더움,22,49,14,4,0.23118279569892472,0.0771505376344086,0.2857142857142857,0.05453149001536098,7.0,0.3817204301075269,0.3817204301075269
조셉,추움,8,32,7,7,0.2774566473988439,-0.04828998073217724,0.21875,-0.0587066473988439,5.656854249492381,-0.3320949478116009,0.3320949478116009
조셉,보통,35,129,38,20,0.2774566473988439,0.05921001926782277,0.29457364341085274,0.017116996012008834,11.357816691600547,0.19441170301525393,0.19441170301525393
조용호,보통,52,120,38,16,0.2925531914893617,0.04110065466448443,0.31666666666666665,0.024113475177304944,10.954451150103322,0.26414988588901606,0.26414988588901606
조용호,더움,21,68,17,3,0.2925531914893617,-0.03302938196555219,0.25,-0.04255319148936171,8.246211251235321,-0.3509026064355456,0.3509026064355456
지석훈,추움,14,41,12,2,0.2459016393442623,0.017193598750975793,0.2926829268292683,0.046781287485005985,6.4031242374328485,0.2995463957535558,0.2995463957535558
지석훈,보통,28,68,15,6,0.2459016393442623,-0.04947306791569087,0.22058823529411764,-0.02531340405014465,8.246211251235321,-0.20873967728536857,0.20873967728536857
채은성,추움,17,65,17,9,0.3150684931506849,-0.04938221864088099,0.26153846153846155,-0.05353003161222336,8.06225774829855,-0.4315729121323141,0.4315729121323141
채은성,보통,74,266,83,34,0.3150684931506849,-0.0020054300876218515,0.31203007518796994,-0.0030384179627149788,16.30950643030009,-0.04955509730083924,0.04955509730083924
채은성,더움,28,107,38,29,0.3150684931506849,0.01052674494455318,0.35514018691588783,0.04007169376520292,10.344080432788601,0.4145048233853325,0.4145048233853325
채태인,추움,10,33,5,4,0.2602739726027397,-0.05360730593607303,0.15151515151515152,-0.10875882108758819,5.744562646538029,-0.6247718611012716,0.6247718611012716
채태인,보통,21,53,12,10,0.2602739726027397,-0.06979778212654923,0.22641509433962265,-0.033858878263117065,7.280109889280518,-0.2464963544832637,0.2464963544832637
채태인,더움,18,60,21,10,0.2602739726027397,0.06472602739726029,0.35,0.08972602739726027,7.745966692414834,0.6950148196618788,0.6950148196618788
최영진,보통,61,190,40,14,0.251063829787234,-0.055981862574119266,0.21052631578947367,-0.040537513997760344,13.784048752090222,-0.5587710692336684,0.5587710692336684
최원준,추움,10,42,11,5,0.2048780487804878,0.07345528455284554,0.2619047619047619,0.057026713124274125,6.48074069840786,0.369575340640913,0.369575340640913
최원준,보통,48,139,25,11,0.2048780487804878,-0.041336382113821124,0.17985611510791366,-0.02502193367257413,11.789826122551595,-0.2950042472496679,0.2950042472496679
최재훈,추움,16,45,10,3,0.28125,-0.11145833333333333,0.2222222222222222,-0.05902777777777779,6.708203932499369,-0.39597037101558785,0.39597037101558785
최재훈,보통,73,205,56,11,0.28125,-0.03924086757990868,0.2731707317073171,-0.008079268292682906,14.317821063276353,-0.1156775177368361,0.1156775177368361
최재훈,더움,35,102,33,11,0.28125,0.02874999999999999,0.3235294117647059,0.0422794117647059,10.099504938362077,0.42700112790869094,0.42700112790869094
최정,추움,24,84,26,19,0.30638297872340425,-0.017494089834515367,0.30952380952380953,0.003140830800405281,9.16515138991168,0.028786189775811873,0.028786189775811873
최정,보통,73,266,77,59,0.30638297872340425,-0.029898960458564074,0.2894736842105263,-0.016909294512877926,16.30950643030009,-0.27578224758962055,0.27578224758962055
최정,더움,33,120,41,18,0.30638297872340425,0.07038469804427251,0.3416666666666667,0.03528368794326242,10.954451150103322,0.38651343596995774,0.38651343596995774
최주환,보통,55,174,47,26,0.2815884476534296,-0.025830871895853855,0.27011494252873564,-0.011473505124693972,13.19090595827292,-0.1513459271116006,0.1513459271116006
최주환,더움,27,99,30,20,0.2815884476534296,-0.008131657529972821,0.30303030303030304,0.02144185537687343,9.9498743710662,0.21334376728246093,0.21334376728246093
최진행,보통,35,90,18,15,0.23076923076923078,-0.04791208791208793,0.2,-0.03076923076923077,9.486832980505138,-0.291902553246312,0.291902553246312
최항,보통,17,42,11,4,0.2336448598130841,-0.003252702950339026,0.2619047619047619,0.028259902091677808,6.48074069840786,0.1831450976185578,0.1831450976185578
최항,더움,14,39,9,3,0.2336448598130841,0.0032599020916777854,0.23076923076923078,-0.0028756290438533283,6.244997998398398,-0.017958297623000333,0.017958297623000333
최형우,추움,15,58,13,6,0.3044496487119438,-0.07000520426749937,0.22413793103448276,-0.08031171767746104,7.615773105863909,-0.6116358195737428,0.6116358195737428
최형우,보통,79,266,82,61,0.3044496487119438,0.014748663524343116,0.3082706766917293,0.0038210279797855073,16.30950643030009,0.062319080406668295,0.062319080406668295
최형우,더움,33,103,35,13,0.3044496487119438,0.0021160078537127576,0.33980582524271846,0.03535617653077466,10.14889156509222,0.35882600176709045,0.35882600176709045
터커,보통,61,230,67,27,0.31092436974789917,-0.012017265922762557,0.29130434782608694,-0.019620021921812225,15.165750888103101,-0.29755236488532605,0.29755236488532605
터커,더움,33,127,44,23,0.31092436974789917,0.0658433070197776,0.3464566929133858,0.03553232316548666,11.269427669584644,0.4004289458457588,0.4004289458457588
페게로,보통,26,100,30,24,0.2864321608040201,-0.009509083880943198,0.3,0.01356783919597987,10.0,0.1356783919597987,0.1356783919597987
페게로,더움,26,99,27,20,0.2864321608040201,0.003952454580595259,0.2727272727272727,-0.013704888076747412,9.9498743710662,-0.1363619146331598,0.1363619146331598
페르난데스,추움,18,73,24,17,0.3407821229050279,-0.019485826608731608,0.3287671232876712,-0.012014999617356692,8.54400374531753,-0.10265620173068427,0.10265620173068427
페르난데스,보통,87,349,116,40,0.3407821229050279,-0.019709325970162003,0.332378223495702,-0.008403899409325899,18.681541692269406,-0.15699779719296,0.15699779719296
페르난데스,더움,29,115,43,25,0.3407821229050279,0.047148911577730705,0.3739130434782609,0.03313092057323297,10.723805294763608,0.35528954146362823,0.35528954146362823
한동민,추움,15,47,11,12,0.26666666666666666,-0.0033333333333333288,0.23404255319148937,-0.0326241134751773,6.855654600401044,-0.22365965363010493,0.22365965363010493
한동민,보통,64,222,63,21,0.26666666666666666,0.021875000000000006,0.28378378378378377,0.01711711711711711,14.89966442575134,0.2550393009813291,0.2550393009813291
한동민,더움,33,121,30,14,0.26666666666666666,-0.03838383838383838,0.24793388429752067,-0.018732782369145995,11.0,-0.20606060606060594,0.20606060606060594
한동희,추움,15,50,14,3,0.21739130434782608,0.044830917874396144,0.28,0.06260869565217395,7.0710678118654755,0.44271033256896913,0.44271033256896913
한동희,보통,28,87,18,6,0.21739130434782608,-0.021557971014492743,0.20689655172413793,-0.010494752623688153,9.327379053088816,-0.09788853578953777,0.09788853578953777
한승택,추움,12,38,14,12,0.22540983606557377,0.16347905282331512,0.3684210526315789,0.14301121656600516,6.164414002968976,0.881580345981111,0.881580345981111
한승택,보통,57,157,31,11,0.22540983606557377,-0.053772409164988974,0.19745222929936307,-0.027957606766210702,12.529964086141668,-0.3503078087150914,0.3503078087150914
한승택,더움,21,49,10,4,0.22540983606557377,-0.045251105906843614,0.20408163265306123,-0.021328203412512542,7.0,-0.1492974238875878,0.1492974238875878
허경민,추움,18,65,21,5,0.2958715596330275,0.05042473666326877,0.3230769230769231,0.02720536344389557,8.06225774829855,0.21933665222082516,0.21933665222082516
허경민,보통,80,293,82,42,0.2958715596330275,-0.0031632262996941912,0.27986348122866894,-0.016008078404358583,17.11724276862369,-0.274014164306568,0.274014164306568
허경민,더움,22,78,26,12,0.2958715596330275,0.03064359188212399,0.3333333333333333,0.03746177370030579,8.831760866327848,0.33085342694959047,0.33085342694959047
허일,보통,54,118,30,11,0.2550335570469799,0.05144792443450158,0.2542372881355932,-0.0007962689113866772,10.862780491200215,-0.00864969439636043,0.00864969439636043
호잉,추움,20,74,17,14,0.28153153153153154,-0.06069819819819822,0.22972972972972974,-0.0518018018018018,8.602325267042627,-0.44561594851797387,0.44561594851797387
호잉,보통,65,249,69,33,0.28153153153153154,-0.01383922383922385,0.27710843373493976,-0.0044230977965917795,15.7797338380595,-0.06979530596992571,0.06979530596992571
호잉,더움,31,121,39,21,0.28153153153153154,0.030296425457715766,0.32231404958677684,0.0407825180552453,11.0,0.4486076986076983,0.4486076986076983
황윤호,보통,27,78,24,4,0.3130434782608696,-0.009339774557165883,0.3076923076923077,-0.0053511705685618804,8.831760866327848,-0.047260258816470155,0.047260258816470155
황윤호,더움,12,32,12,5,0.3130434782608696,0.07167874396135264,0.375,0.06195652173913041,5.656854249492381,0.3504790132837669,0.3504790132837669
황재균,추움,22,84,25,9,0.288135593220339,0.00277349768875191,0.2976190476190476,0.009483454398708624,9.16515138991168,0.08691729526348838,0.08691729526348838
황재균,보통,80,279,78,41,0.288135593220339,-0.007510593220338996,0.27956989247311825,-0.00856570074722074,16.703293088490067,-0.1430754100891264,0.1430754100891264
황재균,더움,14,50,16,13,0.288135593220339,0.008292978208232434,0.32,0.031864406779661014,7.0710678118654755,0.22531538112384902,0.22531538112384902
