Date,Region_ko,Birth,Birth_rate,Death,Death_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate,Net_migration
2004-06-01,서울특별시,7608.0,9.1,2971.0,3.6,6293.0,7.5,4637.0,5.5,-3976.0
2004-07-01,서울특별시,7965.0,9.22,3035.0,3.5,4764.0,5.5,4930.0,5.7,-4724.0
2004-08-01,서울특별시,7970.0,9.23,3262.0,3.8,4993.0,5.8,4708.0,5.5,-3201.0
2004-09-01,서울특별시,8238.0,9.86,3015.0,3.6,3962.0,4.7,5223.0,6.3,-5067.0
2004-10-01,서울특별시,8686.0,10.06,3329.0,3.9,5396.0,6.3,5357.0,6.2,-6645.0
2004-11-01,서울특별시,7934.0,9.5,3132.0,3.8,6963.0,8.3,4802.0,5.8,-11504.0
2004-12-01,서울특별시,7352.0,8.53,3196.0,3.7,10566.0,12.3,4156.0,4.8,-12977.0
2005-01-01,서울특별시,8701.0,10.07,3483.0,4.0,5144.0,6.0,5218.0,6.0,1389.0
2005-02-01,서울특별시,7462.0,9.55,2948.0,3.8,4401.0,5.6,4514.0,5.8,3057.0
2005-03-01,서울특별시,8513.0,9.84,3532.0,4.1,5796.0,6.7,4981.0,5.8,-3905.0
2005-04-01,서울특별시,7526.0,8.98,3363.0,4.0,5679.0,6.8,4163.0,5.0,-5491.0
2005-05-01,서울특별시,7431.0,8.59,3385.0,3.9,6321.0,7.3,4046.0,4.7,-6808.0
2005-06-01,서울특별시,6763.0,8.08,2947.0,3.5,6226.0,7.4,3816.0,4.6,-7403.0
2005-07-01,서울특별시,7102.0,8.21,3173.0,3.7,5102.0,5.9,3929.0,4.5,-3185.0
2005-08-01,서울특별시,7382.0,8.54,3047.0,3.5,5606.0,6.5,4335.0,5.0,-4428.0
2005-09-01,서울특별시,7700.0,9.2,2943.0,3.5,4430.0,5.3,4757.0,5.7,-4023.0
2005-10-01,서울특별시,7701.0,8.91,3252.0,3.8,5409.0,6.3,4449.0,5.1,-5584.0
2005-11-01,서울특별시,7395.0,8.85,3290.0,3.9,7372.0,8.8,4105.0,4.9,-7014.0
2005-12-01,서울특별시,6792.0,7.86,3388.0,3.9,9800.0,11.3,3404.0,3.9,-7612.0
2006-01-01,서울특별시,8349.0,9.67,3373.0,3.9,5672.0,6.6,4976.0,5.8,2314.0
2006-02-01,서울특별시,7792.0,9.98,2973.0,3.8,4797.0,6.1,4819.0,6.2,7510.0
2006-03-01,서울특별시,8680.0,10.03,3300.0,3.8,5889.0,6.8,5380.0,6.2,-2462.0
2006-04-01,서울특별시,7897.0,9.43,3173.0,3.8,5362.0,6.4,4724.0,5.6,-4395.0
2006-05-01,서울특별시,7779.0,8.99,3188.0,3.7,7079.0,8.2,4591.0,5.3,-4097.0
2006-06-01,서울특별시,7354.0,8.78,3036.0,3.6,6500.0,7.8,4318.0,5.2,-4600.0
2006-07-01,서울특별시,7149.0,8.26,3127.0,3.6,5054.0,5.8,4022.0,4.6,-1705.0
2006-08-01,서울특별시,7759.0,8.97,3269.0,3.8,5984.0,6.9,4490.0,5.2,-1067.0
2006-09-01,서울특별시,7913.0,9.45,3165.0,3.8,4335.0,5.2,4748.0,5.7,-2608.0
2006-10-01,서울특별시,8050.0,9.3,3202.0,3.7,5279.0,6.1,4848.0,5.6,-7270.0
2006-11-01,서울특별시,7754.0,9.26,3309.0,4.0,7508.0,9.0,4445.0,5.3,-8434.0
2006-12-01,서울특별시,7446.0,8.61,3404.0,3.9,10465.0,12.1,4042.0,4.7,-9737.0
2007-01-01,서울특별시,9069.0,10.48,3608.0,4.2,6855.0,7.9,5461.0,6.3,1657.0
2007-02-01,서울특별시,8052.0,10.3,3064.0,3.9,5994.0,7.7,4988.0,6.4,2607.0
2007-03-01,서울특별시,8879.0,10.25,3384.0,3.9,5816.0,6.7,5495.0,6.3,-3636.0
2007-04-01,서울특별시,8350.0,9.96,3228.0,3.9,5775.0,6.9,5122.0,6.1,-6139.0
2007-05-01,서울특별시,8049.0,9.29,3262.0,3.8,7167.0,8.3,4787.0,5.5,-6465.0
2007-06-01,서울특별시,7605.0,9.07,2979.0,3.6,6012.0,7.2,4626.0,5.5,-6072.0
2007-07-01,서울특별시,8119.0,9.37,3136.0,3.6,5702.0,6.6,4983.0,5.8,-3406.0
2007-08-01,서울특별시,8813.0,10.17,3117.0,3.6,5982.0,6.9,5696.0,6.6,-3245.0
2007-09-01,서울특별시,9153.0,10.91,3105.0,3.7,4292.0,5.1,6048.0,7.2,-4765.0
2007-10-01,서울특별시,9265.0,10.7,3408.0,3.9,6141.0,7.1,5857.0,6.8,-7769.0
2007-11-01,서울특별시,8465.0,10.11,3253.0,3.9,7277.0,8.7,5212.0,6.2,-7998.0
2007-12-01,서울특별시,7430.0,8.58,3472.0,4.0,9386.0,10.8,3958.0,4.6,-7652.0
2008-01-01,서울특별시,9630.0,11.15,3390.0,3.9,5955.0,6.9,6240.0,7.2,2342.0
2008-02-01,서울특별시,8097.0,10.01,3152.0,3.9,5168.0,6.4,4945.0,6.1,2244.0
2008-03-01,서울특별시,8411.0,9.73,3409.0,3.9,6102.0,7.1,5002.0,5.8,-5057.0
2008-04-01,서울특별시,7861.0,9.4,3121.0,3.7,5850.0,7.0,4740.0,5.7,-6978.0
2008-05-01,서울특별시,7628.0,8.82,3133.0,3.6,6743.0,7.8,4495.0,5.2,-8537.0
2008-06-01,서울특별시,7187.0,8.6,2895.0,3.5,5892.0,7.0,4292.0,5.1,-9643.0
2008-07-01,서울특별시,7690.0,8.9,3063.0,3.5,5902.0,6.8,4627.0,5.4,-7344.0
2008-08-01,서울특별시,7622.0,8.83,3037.0,3.5,5595.0,6.5,4585.0,5.3,-5456.0
2008-09-01,서울특별시,8077.0,9.66,2903.0,3.5,4609.0,5.5,5174.0,6.2,-5216.0
2008-10-01,서울특별시,8175.0,9.46,3412.0,3.9,5547.0,6.4,4763.0,5.5,-4647.0
2008-11-01,서울특별시,7348.0,8.79,3369.0,4.0,5845.0,7.0,3979.0,4.8,-5379.0
2008-12-01,서울특별시,7010.0,8.11,3414.0,4.0,8545.0,9.9,3596.0,4.2,-4323.0
2009-01-01,서울특별시,8952.0,10.33,3535.0,4.1,6168.0,7.1,5417.0,6.3,3430.0
2009-02-01,서울특별시,7240.0,9.24,3134.0,4.0,4993.0,6.4,4106.0,5.2,7663.0
2009-03-01,서울특별시,7912.0,9.11,3333.0,3.8,5591.0,6.4,4579.0,5.3,-2366.0
2009-04-01,서울특별시,7665.0,9.12,3346.0,4.0,5267.0,6.3,4319.0,5.1,-4110.0
2009-05-01,서울특별시,7114.0,8.2,3320.0,3.8,6282.0,7.2,3794.0,4.4,-2341.0
2009-06-01,서울특별시,6883.0,8.19,3040.0,3.6,5849.0,7.0,3843.0,4.6,-2076.0
2009-07-01,서울특별시,7187.0,8.27,3013.0,3.5,5306.0,6.1,4174.0,4.8,-3374.0
2009-08-01,서울특별시,7338.0,8.45,3172.0,3.7,5192.0,6.0,4166.0,4.8,-4575.0
2009-09-01,서울특별시,7567.0,9.0,2983.0,3.5,4935.0,5.9,4584.0,5.5,-7736.0
2009-10-01,서울특별시,7686.0,8.85,3343.0,3.8,5505.0,6.3,4343.0,5.0,-9592.0
2009-11-01,서울특별시,7177.0,8.54,3301.0,3.9,5736.0,6.8,3876.0,4.6,-13526.0
2009-12-01,서울특별시,6873.0,7.92,3270.0,3.8,8017.0,9.2,3603.0,4.2,-13661.0
2010-01-01,서울특별시,8711.0,10.04,3492.0,4.0,5376.0,6.2,5219.0,6.0,-4124.0
2010-02-01,서울특별시,7298.0,9.31,3145.0,4.0,5242.0,6.7,4153.0,5.3,-5321.0
2010-03-01,서울특별시,8347.0,9.62,3336.0,3.8,5819.0,6.7,5011.0,5.8,-12306.0
2010-04-01,서울특별시,7647.0,9.12,3300.0,3.9,5851.0,7.0,4347.0,5.2,-11667.0
2010-05-01,서울특별시,7425.0,8.57,3310.0,3.8,5844.0,6.7,4115.0,4.7,-11823.0
2010-06-01,서울특별시,7207.0,8.6,3202.0,3.8,6064.0,7.2,4005.0,4.8,-9056.0
2010-07-01,서울특별시,7232.0,8.35,3222.0,3.7,5603.0,6.5,4010.0,4.6,-7946.0
2010-08-01,서울특별시,7523.0,8.69,3311.0,3.8,5794.0,6.7,4212.0,4.9,-7590.0
2010-09-01,서울특별시,8225.0,9.82,3274.0,3.9,4964.0,5.9,4951.0,5.9,-8553.0
2010-10-01,서울특별시,8612.0,9.97,3529.0,4.1,5064.0,5.9,5083.0,5.9,-10468.0
2010-11-01,서울특별시,8196.0,9.82,3351.0,4.0,6480.0,7.8,4845.0,5.8,-14197.0
2010-12-01,서울특별시,6843.0,7.94,3658.0,4.2,8365.0,9.7,3185.0,3.7,-11972.0
2011-01-01,서울특별시,9511.0,11.04,3634.0,4.2,5515.0,6.4,5877.0,6.8,-4324.0
2011-02-01,서울특별시,7150.0,9.19,3229.0,4.1,5050.0,6.5,3921.0,5.0,-3597.0
2011-03-01,서울특별시,8236.0,9.56,3464.0,4.0,5872.0,6.8,4772.0,5.5,-10861.0
2011-04-01,서울특별시,7841.0,9.41,3347.0,4.0,5296.0,6.4,4494.0,5.4,-10056.0
2011-05-01,서울특별시,7537.0,8.76,3385.0,3.9,6460.0,7.5,4152.0,4.8,-10320.0
2011-06-01,서울특별시,7058.0,8.48,3213.0,3.9,6039.0,7.3,3845.0,4.6,-10341.0
2011-07-01,서울특별시,7397.0,8.61,3212.0,3.7,5250.0,6.1,4185.0,4.9,-8720.0
2011-08-01,서울특별시,7611.0,8.86,3292.0,3.8,6187.0,7.2,4319.0,5.0,-9835.0
2011-09-01,서울특별시,7584.0,9.13,3186.0,3.8,4792.0,5.8,4398.0,5.3,-9951.0
2011-10-01,서울특별시,7593.0,8.85,3380.0,3.9,5636.0,6.6,4213.0,4.9,-9841.0
2011-11-01,서울특별시,7359.0,8.86,3423.0,4.1,6894.0,8.3,3936.0,4.7,-12884.0
2011-12-01,서울특별시,6649.0,7.76,3555.0,4.1,8528.0,9.9,3094.0,3.6,-12328.0
2012-01-01,서울특별시,8758.0,10.25,3732.0,4.4,5967.0,7.0,5026.0,5.9,-3381.0
2012-02-01,서울특별시,7837.0,9.8,3795.0,4.7,5371.0,6.7,4042.0,5.1,-2853.0
2012-03-01,서울특별시,8364.0,9.79,3714.0,4.3,6053.0,7.1,4650.0,5.4,-9032.0
2012-04-01,서울특별시,7700.0,9.32,3382.0,4.1,6013.0,7.3,4318.0,5.2,-8695.0
2012-05-01,서울특별시,7629.0,8.94,3356.0,3.9,6215.0,7.3,4273.0,5.0,-8379.0
2012-06-01,서울특별시,7493.0,9.07,3212.0,3.9,5600.0,6.8,4281.0,5.2,-7834.0
2012-07-01,서울특별시,7840.0,9.19,3180.0,3.7,5278.0,6.2,4660.0,5.5,-8753.0
2012-08-01,서울특별시,8089.0,9.49,3502.0,4.1,5395.0,6.3,4587.0,5.4,-9226.0
2012-09-01,서울특별시,7938.0,9.62,3102.0,3.8,4252.0,5.2,4836.0,5.9,-8190.0
2012-10-01,서울특별시,8017.0,9.41,3564.0,4.2,6211.0,7.3,4453.0,5.2,-11349.0
2012-11-01,서울특별시,7518.0,9.13,3328.0,4.0,6686.0,8.1,4190.0,5.1,-11130.0
2012-12-01,서울특별시,6731.0,7.92,3647.0,4.3,8654.0,10.2,3084.0,3.6,-14825.0
2013-01-01,서울특별시,8530.0,10.01,3830.0,4.5,5909.0,6.9,4700.0,5.5,-4529.0
2013-02-01,서울특별시,7045.0,9.15,3464.0,4.5,5225.0,6.8,3581.0,4.7,-4723.0
2013-03-01,서울특별시,7316.0,8.58,3809.0,4.5,4870.0,5.7,3507.0,4.1,-7713.0
2013-04-01,서울특별시,7162.0,8.69,3417.0,4.1,5080.0,6.2,3745.0,4.5,-10005.0
2013-05-01,서울특별시,6843.0,8.04,3469.0,4.1,6580.0,7.7,3374.0,4.0,-8211.0
2013-06-01,서울특별시,6486.0,7.87,3159.0,3.8,5498.0,6.7,3327.0,4.0,-8750.0
2013-07-01,서울특별시,6833.0,8.03,3324.0,3.9,5846.0,6.9,3509.0,4.1,-8888.0
2013-08-01,서울특별시,7031.0,8.28,3426.0,4.0,5710.0,6.7,3605.0,4.2,-6930.0
2013-09-01,서울특별시,7056.0,8.58,3371.0,4.1,4188.0,5.1,3685.0,4.5,-6519.0
2013-10-01,서울특별시,6945.0,8.17,3655.0,4.3,5805.0,6.8,3290.0,3.9,-8773.0
2013-11-01,서울특별시,6718.0,8.17,3577.0,4.4,6002.0,7.3,3141.0,3.8,-11357.0
2013-12-01,서울특별시,6101.0,7.19,3562.0,4.2,8106.0,9.5,2539.0,3.0,-14152.0
2014-01-01,서울특별시,8038.0,9.47,3622.0,4.3,5478.0,6.5,4416.0,5.2,-4272.0
2014-02-01,서울특별시,6932.0,9.04,3684.0,4.8,5138.0,6.7,3248.0,4.2,-2832.0
2014-03-01,서울특별시,7253.0,8.55,3863.0,4.6,5313.0,6.3,3390.0,4.0,-6143.0
2014-04-01,서울특별시,7154.0,8.72,3439.0,4.2,4840.0,5.9,3715.0,4.5,-8456.0
2014-05-01,서울특별시,6878.0,8.11,3567.0,4.2,6288.0,7.4,3311.0,3.9,-7587.0
2014-06-01,서울특별시,6406.0,7.81,3203.0,3.9,5299.0,6.5,3203.0,3.9,-8395.0
2014-07-01,서울특별시,6975.0,8.23,3306.0,3.9,5330.0,6.3,3669.0,4.3,-7519.0
2014-08-01,서울특별시,7192.0,8.49,3282.0,3.9,4951.0,5.8,3910.0,4.6,-5663.0
2014-09-01,서울특별시,7393.0,9.02,3309.0,4.0,4106.0,5.0,4084.0,5.0,-6126.0
2014-10-01,서울특별시,6987.0,8.25,3582.0,4.2,5554.0,6.6,3405.0,4.0,-9122.0
2014-11-01,서울특별시,6244.0,7.62,3531.0,4.3,4995.0,6.1,2713.0,3.3,-9168.0
2014-12-01,서울특별시,6259.0,7.4,3765.0,4.5,7531.0,8.9,2494.0,2.9,-12548.0
2015-01-01,서울특별시,8033.0,9.5,3796.0,4.5,5901.0,7.0,4237.0,5.0,-3055.0
2015-02-01,서울특별시,6674.0,8.74,3697.0,4.8,4488.0,5.9,2977.0,3.9,-4136.0
2015-03-01,서울특별시,7603.0,9.0,3996.0,4.7,5665.0,6.7,3607.0,4.3,-9374.0
2015-04-01,서울특별시,7235.0,8.85,3652.0,4.5,5313.0,6.5,3583.0,4.4,-11117.0
2015-05-01,서울특별시,6993.0,8.29,3607.0,4.3,6000.0,7.1,3386.0,4.0,-11676.0
2015-06-01,서울특별시,6823.0,8.36,3370.0,4.1,5564.0,6.8,3453.0,4.2,-14378.0
2015-07-01,서울특별시,6885.0,8.17,3457.0,4.1,5101.0,6.1,3428.0,4.1,-11723.0
2015-08-01,서울특별시,6806.0,8.09,3352.0,4.0,4617.0,5.5,3454.0,4.1,-12911.0
2015-09-01,서울특별시,6820.0,8.38,3525.0,4.3,4080.0,5.0,3295.0,4.0,-12886.0
2015-10-01,서울특별시,6799.0,8.09,3517.0,4.2,4858.0,5.8,3282.0,3.9,-14997.0
2015-11-01,서울특별시,6381.0,7.86,3492.0,4.3,5454.0,6.7,2889.0,3.6,-13610.0
2015-12-01,서울특별시,5953.0,7.1,3592.0,4.3,7152.0,8.5,2361.0,2.8,-17393.0
2016-01-01,서울특별시,7426.0,8.89,3870.0,4.6,4764.0,5.7,3556.0,4.3,-6854.0
2016-02-01,서울특별시,6437.0,8.24,3800.0,4.9,4659.0,6.0,2637.0,3.4,-8211.0
2016-03-01,서울특별시,7176.0,8.6,3900.0,4.7,4991.0,6.0,3276.0,3.9,-8820.0
2016-04-01,서울특별시,6547.0,8.11,3661.0,4.5,4584.0,5.7,2886.0,3.6,-10658.0
2016-05-01,서울특별시,6422.0,7.71,3728.0,4.5,5181.0,6.2,2694.0,3.2,-11958.0
2016-06-01,서울특별시,6233.0,7.74,3286.0,4.1,5003.0,6.2,2947.0,3.7,-12064.0
2016-07-01,서울특별시,6414.0,7.71,3375.0,4.1,4556.0,5.5,3039.0,3.7,-12845.0
2016-08-01,서울특별시,6152.0,7.4,3554.0,4.3,4569.0,5.5,2598.0,3.1,-14671.0
2016-09-01,서울특별시,6292.0,7.83,3326.0,4.1,3683.0,4.6,2966.0,3.7,-10910.0
2016-10-01,서울특별시,5891.0,7.1,3569.0,4.3,4499.0,5.4,2322.0,2.8,-13258.0
2016-11-01,서울특별시,5495.0,6.85,3540.0,4.4,5294.0,6.6,1955.0,2.4,-14582.0
2016-12-01,서울특별시,5051.0,6.11,3931.0,4.8,5860.0,7.1,1120.0,1.4,-15426.0
2017-01-01,서울특별시,6376.0,7.69,3887.0,4.7,4679.0,5.6,2489.0,3.0,-2518.0
2017-02-01,서울특별시,5646.0,7.54,3499.0,4.7,4275.0,5.7,2147.0,2.9,-1548.0
2017-03-01,서울특별시,6133.0,7.4,3678.0,4.4,4700.0,5.7,2455.0,3.0,-4699.0
2017-04-01,서울특별시,5542.0,6.91,3482.0,4.3,4098.0,5.1,2060.0,2.6,-6375.0
2017-05-01,서울특별시,5434.0,6.56,3641.0,4.4,5583.0,6.7,1793.0,2.2,-6590.0
2017-06-01,서울특별시,5361.0,6.69,3380.0,4.2,4588.0,5.7,1981.0,2.5,-6045.0
2017-07-01,서울특별시,5345.0,6.46,3413.0,4.1,3921.0,4.7,1932.0,2.3,-8243.0
2017-08-01,서울특별시,5440.0,6.58,3411.0,4.1,4000.0,4.8,2029.0,2.5,-8991.0
2017-09-01,서울특별시,5490.0,6.87,3408.0,4.3,3684.0,4.6,2082.0,2.6,-13331.0
2017-10-01,서울특별시,5015.0,6.08,3681.0,4.5,3553.0,4.3,1334.0,1.6,-10741.0
2017-11-01,서울특별시,4943.0,6.19,3550.0,4.4,5021.0,6.3,1393.0,1.7,-14687.0
2017-12-01,서울특별시,4664.0,5.66,3902.0,4.7,5674.0,6.9,762.0,0.9,-14718.0
2018-01-01,서울특별시,5675.0,6.9,4625.0,5.6,4688.0,5.7,1050.0,1.3,-7155.0
2018-02-01,서울특별시,4792.0,6.5,3810.0,5.1,3912.0,5.3,982.0,1.3,-7234.0
2018-03-01,서울특별시,5278.0,6.4,3767.0,4.6,4588.0,5.6,1511.0,1.8,-7978.0
2018-04-01,서울특별시,4957.0,6.2,3675.0,4.6,4170.0,5.2,1282.0,1.6,-10067.0
2018-05-01,서울특별시,4942.0,6.0,3583.0,4.4,5049.0,6.2,1359.0,1.7,-11298.0
2018-06-01,서울특별시,4603.0,5.8,3425.0,4.3,4143.0,5.2,1178.0,1.5,-8522.0
2018-07-01,서울특별시,4845.0,5.9,3638.0,4.4,4033.0,4.9,1207.0,1.5,-9401.0
2018-08-01,서울특별시,4925.0,6.0,3815.0,4.7,3871.0,4.7,1110.0,1.4,-8968.0
2018-09-01,서울특별시,4687.0,5.9,3426.0,4.3,2988.0,3.8,1261.0,1.6,-7961.0
2018-10-01,서울특별시,4689.0,5.7,3676.0,4.5,4416.0,5.4,1013.0,1.2,-10707.0
2018-11-01,서울특별시,4571.0,5.8,3656.0,4.6,4583.0,5.8,915.0,1.2,-11335.0
2018-12-01,서울특별시,4110.0,5.0,4123.0,5.1,5564.0,6.8,-13.0,0.0,-9604.0
2019-01-01,서울특별시,5248.0,6.4,3975.0,4.9,4053.0,5.0,1273.0,1.6,-94.0
2019-02-01,서울특별시,4578.0,6.2,3391.0,4.6,3687.0,5.0,1187.0,1.6,3034.0
2019-03-01,서울특별시,4811.0,5.9,3712.0,4.6,3870.0,4.7,1099.0,1.3,-1650.0
2019-04-01,서울특별시,4686.0,5.9,3592.0,4.6,3977.0,5.0,1094.0,1.4,-4738.0
2019-05-01,서울특별시,4524.0,5.6,3599.0,4.4,4696.0,5.8,925.0,1.1,-6328.0
2019-06-01,서울특별시,4301.0,5.5,3442.0,4.4,3683.0,4.7,859.0,1.1,-6105.0
2019-07-01,서울특별시,4551.0,5.6,3486.0,4.3,3969.0,4.9,1065.0,1.3,-7077.0
2019-08-01,서울특별시,4330.0,5.3,3581.0,4.4,3859.0,4.7,749.0,0.9,-7410.0
2019-09-01,서울특별시,4291.0,5.5,3561.0,4.5,3212.0,4.1,730.0,0.9,-5466.0
2019-10-01,서울특별시,4513.0,5.6,3798.0,4.7,4088.0,5.0,715.0,0.9,-5060.0
2019-11-01,서울특별시,4170.0,5.3,3786.0,4.8,4150.0,5.3,384.0,0.5,-4708.0
2019-12-01,서울특별시,3670.0,4.5,3906.0,4.8,5017.0,6.2,-236.0,-0.3,-3986.0
2020-01-01,서울특별시,4701.0,5.8,4204.0,5.2,3863.0,4.8,497.0,0.6,3946.0
2020-02-01,서울특별시,3927.0,5.2,3760.0,5.0,3906.0,5.2,167.0,0.2,3305.0
2020-03-01,서울특별시,4126.0,5.1,3864.0,4.8,3974.0,4.9,262.0,0.3,-3404.0
2020-04-01,서울특별시,4095.0,5.2,3662.0,4.7,3199.0,4.1,433.0,0.6,-7117.0
2020-05-01,서울특별시,3984.0,4.9,3654.0,4.5,3859.0,4.8,330.0,0.4,-2709.0
2020-06-01,서울특별시,3886.0,5.0,3490.0,4.5,3665.0,4.7,396.0,0.5,-3932.0
2020-07-01,서울특별시,3954.0,4.9,3618.0,4.5,3709.0,4.6,336.0,0.4,-5919.0
2020-08-01,서울특별시,3897.0,4.8,3701.0,4.6,3238.0,4.0,196.0,0.2,-8044.0
2020-09-01,서울특별시,4108.0,5.3,3709.0,4.7,3272.0,4.2,399.0,0.5,-10044.0
2020-10-01,서울특별시,3870.0,4.8,4043.0,5.0,3537.0,4.4,-173.0,-0.2,-10312.0
2020-11-01,서울특별시,3469.0,4.4,3812.0,4.9,3802.0,4.9,-343.0,-0.4,-9486.0
2020-12-01,서울특별시,3428.0,4.3,4005.0,5.0,4722.0,5.9,-577.0,-0.7,-11134.0
2021-01-01,서울특별시,4395.0,5.4,4099.0,5.1,3167.0,3.9,296.0,0.4,-10440.0
2021-02-01,서울특별시,3666.0,5.0,3616.0,5.0,3016.0,4.1,50.0,0.1,-9415.0
2021-03-01,서울특별시,4206.0,5.2,3940.0,4.9,3331.0,4.1,266.0,0.3,-6216.0
2021-04-01,서울특별시,3995.0,5.1,3704.0,4.8,2998.0,3.8,291.0,0.4,-9738.0
2021-05-01,서울특별시,3996.0,5.0,3975.0,4.9,3092.0,3.8,21.0,0.0,-8309.0
2021-06-01,서울특별시,3795.0,4.9,3648.0,4.7,3034.0,3.9,147.0,0.2,-8288.0
2021-07-01,서울특별시,3787.0,4.7,3967.0,4.9,3106.0,3.9,-180.0,-0.2,-8429.0
2021-08-01,서울특별시,3858.0,4.8,3952.0,4.9,2851.0,3.6,-94.0,-0.1,-8117.0
2021-09-01,서울특별시,3753.0,4.8,3928.0,5.1,2698.0,3.5,-175.0,-0.2,-8119.0
2021-10-01,서울특별시,3533.0,4.4,4171.0,5.2,2858.0,3.6,-638.0,-0.8,-9389.0
2021-11-01,서울특별시,3513.0,4.5,4490.0,5.8,3107.0,4.0,-977.0,-1.3,-10554.0
2021-12-01,서울특별시,3034.0,3.8,5365.0,6.7,3754.0,4.7,-2331.0,-2.9,-9229.0
2022-01-01,서울특별시,4285.0,5.4,4648.0,5.8,2708.0,3.4,-363.0,-0.5,-2408.0
2022-02-01,서울특별시,3452.0,4.8,4511.0,6.3,2979.0,4.1,-1059.0,-1.5,3265.0
2022-03-01,서울특별시,4002.0,5.0,6529.0,8.2,2774.0,3.5,-2527.0,-3.2,-275.0
2022-04-01,서울특별시,3603.0,4.7,5351.0,6.9,2844.0,3.7,-1747.0,-2.3,-4166.0
2022-05-01,서울특별시,3372.0,4.2,4172.0,5.2,3259.0,4.1,-800.0,-1.0,-3082.0
2022-06-01,서울특별시,3137.0,4.1,3631.0,4.7,2630.0,3.4,-494.0,-0.6,-1810.0
2012-01-01,세종특별자치시,73.0,,88.0,,58.0,,-15.0,,1068.0
2012-02-01,세종특별자치시,74.0,,81.0,,46.0,,-7.0,,2281.0
2012-03-01,세종특별자치시,92.0,,69.0,,55.0,,23.0,,977.0
2012-04-01,세종특별자치시,84.0,,64.0,,44.0,,20.0,,303.0
2012-05-01,세종특별자치시,72.0,,58.0,,58.0,,14.0,,319.0
2012-06-01,세종특별자치시,78.0,,52.0,,51.0,,26.0,,358.0
2012-07-01,세종특별자치시,105.0,,59.0,,37.0,,46.0,,2339.0
2012-08-01,세종특별자치시,92.0,10.44,66.0,7.5,58.0,6.6,26.0,3.0,3464.0
2012-09-01,세종특별자치시,89.0,10.2,69.0,7.9,39.0,4.5,20.0,2.3,1391.0
2012-10-01,세종특별자치시,101.0,11.04,71.0,7.8,49.0,5.4,30.0,3.3,1766.0
2012-11-01,세종특별자치시,86.0,9.57,73.0,8.1,55.0,6.1,13.0,1.4,1366.0
2012-12-01,세종특별자치시,108.0,11.46,70.0,7.4,84.0,8.9,38.0,4.0,1861.0
2013-01-01,세종특별자치시,114.0,11.92,84.0,8.8,64.0,6.7,30.0,3.1,773.0
2013-02-01,세종특별자치시,104.0,11.92,59.0,6.8,53.0,6.1,45.0,5.2,1299.0
2013-03-01,세종특별자치시,88.0,9.03,91.0,9.3,60.0,6.2,-3.0,-0.3,687.0
2013-04-01,세종특별자치시,78.0,8.23,66.0,7.0,55.0,5.8,12.0,1.3,378.0
2013-05-01,세종특별자치시,86.0,8.75,63.0,6.4,66.0,6.7,23.0,2.3,460.0
2013-06-01,세종특별자치시,86.0,9.02,60.0,6.3,68.0,7.1,26.0,2.7,157.0
2013-07-01,세종특별자치시,102.0,10.33,55.0,5.6,60.0,6.1,47.0,4.8,313.0
2013-08-01,세종특별자치시,94.0,9.48,58.0,5.8,60.0,6.1,36.0,3.6,526.0
2013-09-01,세종특별자치시,115.0,11.94,57.0,5.9,41.0,4.3,58.0,6.0,283.0
2013-10-01,세종특별자치시,88.0,8.81,68.0,6.8,65.0,6.5,20.0,2.0,446.0
2013-11-01,세종특별자치시,89.0,9.17,67.0,6.9,63.0,6.5,22.0,2.3,533.0
2013-12-01,세종특별자치시,67.0,6.58,84.0,8.3,88.0,8.6,-17.0,-1.7,2841.0
2014-01-01,세종특별자치시,107.0,10.32,83.0,8.0,58.0,5.6,24.0,2.3,1635.0
2014-02-01,세종특별자치시,95.0,9.99,76.0,8.0,58.0,6.1,19.0,2.0,2110.0
2014-03-01,세종특별자치시,109.0,10.22,76.0,7.1,66.0,6.2,33.0,3.1,894.0
2014-04-01,세종특별자치시,111.0,10.66,72.0,6.9,65.0,6.2,39.0,3.7,1305.0
2014-05-01,세종특별자치시,98.0,9.01,58.0,5.3,74.0,6.8,40.0,3.7,1423.0
2014-06-01,세종특별자치시,94.0,8.85,56.0,5.3,62.0,5.8,38.0,3.6,980.0
2014-07-01,세종특별자치시,115.0,10.38,69.0,6.2,75.0,6.8,46.0,4.2,1277.0
2014-08-01,세종특별자치시,131.0,11.65,73.0,6.5,65.0,5.8,58.0,5.2,2561.0
2014-09-01,세종특별자치시,125.0,11.22,56.0,5.0,58.0,5.2,69.0,6.2,3437.0
2014-10-01,세종특별자치시,138.0,11.64,68.0,5.7,112.0,9.5,70.0,5.9,4522.0
2014-11-01,세종특별자치시,122.0,10.27,68.0,5.7,82.0,6.9,54.0,4.5,5385.0
2014-12-01,세종특별자치시,99.0,7.7,98.0,7.6,145.0,11.3,1.0,0.1,7927.0
2015-01-01,세종특별자치시,210.0,15.64,80.0,6.0,136.0,10.1,130.0,9.7,5519.0
2015-02-01,세종특별자치시,180.0,14.23,96.0,7.6,95.0,7.5,84.0,6.6,7941.0
2015-03-01,세종특별자치시,202.0,13.87,87.0,6.0,112.0,7.7,115.0,7.9,5057.0
2015-04-01,세종특별자치시,215.0,14.87,73.0,5.0,122.0,8.4,142.0,9.8,3617.0
