gameinfo,year,id,team,inning1,inning2,inning3,inning4,inning5,inning6,inning7,inning8,inning9,inning10,inning11,inning12,H,AB,AVG,R,RBI,game_date,player_name,team_2019,opponent,team_H,team_HR,team_RBI,team_RUN,team_OBP,team_win,home_team,region,temperature,rainfall,wind_speed,humidity,pressure,ground_temp
20190718LTHT0,2019,62265,HT,0,0,0,0,0,0,0,0,1017,0,0,0,1,1,0,0,0,2019-07-18,유민상,기아,LT,7.0,0.0,2.0,3.0,0.285714286,0.0,HT,광주,23.400000000000002,31.3,1.6791666666666665,93.45833333333333,1001.1125000000001,25.579166666666666
20190718LTHT0,2019,63722,HT,0,7005,0,7104,0,0,0,0,0,0,0,0,0,2,0,0,0,2019-07-18,한승택,기아,LT,7.0,0.0,2.0,3.0,0.285714286,0.0,HT,광주,23.400000000000002,31.3,1.6791666666666665,93.45833333333333,1001.1125000000001,25.579166666666666
20190718LTHT0,2019,78643,HT,0,0,0,0,0,0,2000,0,0,0,0,0,0,1,0,0,0,2019-07-18,백용환,기아,LT,7.0,0.0,2.0,3.0,0.285714286,0.0,HT,광주,23.400000000000002,31.3,1.6791666666666665,93.45833333333333,1001.1125000000001,25.579166666666666
20190718LTHT0,2019,60648,HT,0,0,0,0,0,0,0,0,7201,0,0,0,0,1,0,0,0,2019-07-18,이인행,기아,LT,7.0,0.0,2.0,3.0,0.285714286,0.0,HT,광주,23.400000000000002,31.3,1.6791666666666665,93.45833333333333,1001.1125000000001,25.579166666666666
20190718LTHT0,2019,64646,HT,0,1017,0,7101,0,0,2000,0,0,0,0,0,1,3,0,0,1,2019-07-18,박찬호,기아,LT,7.0,0.0,2.0,3.0,0.285714286,0.0,HT,광주,23.400000000000002,31.3,1.6791666666666665,93.45833333333333,1001.1125000000001,25.579166666666666
20190718SSWO0,2019,62415,SS,7301,0,2000,0,4104,0,7104,0,7005,0,0,0,0,4,0,0,0,2019-07-18,박해민,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,66462,SS,3000,0,7104,0,7101,0,0,3000,0,0,0,0,0,2,0,1,0,2019-07-18,김성훈,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,75566,SS,7400,0,1116,0,2000,0,0,7407,0,0,0,0,1,4,0,0,1,2019-07-18,이원석,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,67450,SS,3000,0,2000,0,0,7104,0,2000,0,0,0,0,0,3,0,0,0,2019-07-18,러프,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,66838,SS,7102,0,0,2000,0,1019,0,7002,0,0,0,0,1,4,0,0,0,2019-07-18,김동엽,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,69453,SS,0,7101,0,4002,0,7407,0,0,7104,0,0,0,0,4,0,0,0,2019-07-18,이학주,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,64266,SS,0,7101,0,1116,0,0,7302,0,0,0,0,0,1,3,0,0,0,2019-07-18,이성곤,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,79402,SS,0,0,0,0,0,0,0,0,1011,0,0,0,1,1,0,0,0,2019-07-18,김상수,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,64469,SS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-18,송준석,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,62409,SS,0,7005,0,2000,0,0,7107,0,0,0,0,0,0,3,0,0,0,2019-07-18,박찬도,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,64407,SS,0,0,0,0,0,0,0,0,1011,0,0,0,1,1,0,0,0,2019-07-18,김호재,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,69442,SS,0,0,6004,0,3000,0,6002,0,7001,0,0,0,0,3,0,0,0,2019-07-18,김도환,삼성,WO,5.0,0.0,1.0,1.0,0.25,0.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,67341,WO,1116,0,1202,0,3000,0,3000,7402,0,0,0,0,2,3,0,0,0,2019-07-18,이정후,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,64300,WO,7001,0,7104,0,2000,0,7006,0,0,0,0,0,0,4,0,0,0,2019-07-18,김하성,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,68345,WO,3100,0,7006,0,1017,0,1011,0,0,0,0,0,2,3,0,1,1,2019-07-18,샌즈,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,75125,WO,1116,0,0,7005,7104,0,2000,0,0,0,0,0,1,4,0,0,1,2019-07-18,박병호,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,65357,WO,7003,0,0,3000,0,7107,0,1301,0,0,0,0,1,3,0,1,1,2019-07-18,송성문,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,79300,WO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-18,김지수,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,79365,WO,0,3000,0,7003,0,1017,0,7001,0,0,0,0,1,3,0,0,0,2019-07-18,박동원,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,64346,WO,0,7301,0,7005,0,7104,0,1013,0,0,0,0,1,4,0,1,0,2019-07-18,임병욱,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,79456,WO,0,7205,0,0,7001,7102,0,1116,0,0,0,0,1,4,0,1,1,2019-07-18,이지영,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718SSWO0,2019,67304,WO,0,0,7006,0,1012,0,7003,1117,0,0,0,0,2,4,0,1,1,2019-07-18,김혜성,키움,SS,11.0,1.0,5.0,5.0,0.432432432,1.0,WO,서울,27.041666666666668,0.0,1.1208333333333333,64.91666666666667,998.8958333333334,26.662499999999998
20190718NCHH0,2019,76849,NC,7101,0,2000,7002,0,0,1019,4104,0,0,0,0,1,4,0,1,0,2019-07-18,이명기,기아-NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,62907,NC,2000,0,1008,0,3000,0,1116,1012,0,0,0,0,3,4,0,2,1,2019-07-18,박민우,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,69901,NC,7005,0,6004,0,1118,0,1110,7107,0,0,0,0,2,5,0,1,2,2019-07-18,스몰린스키,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,74465,NC,0,2000,2000,0,2000,0,0,0,0,0,0,0,0,3,0,0,0,2019-07-18,박석민,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,73213,NC,0,0,0,0,0,0,6203,7305,0,0,0,0,0,1,0,0,0,2019-07-18,손시헌,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,78813,NC,0,3000,0,1111,5005,0,5002,0,2000,0,0,0,1,2,0,1,2,2019-07-18,모창민,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,62931,NC,0,3000,0,1011,7006,0,3000,0,7100,0,0,0,1,3,0,1,1,2019-07-18,노진혁,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,62925,NC,0,7003,0,3000,0,7006,7006,0,0,0,0,0,0,3,0,0,0,2019-07-18,강진성,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,62934,NC,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,2019-07-18,김성욱,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,62025,NC,0,7101,0,4100,0,2000,7005,0,0,0,0,0,0,3,0,0,0,2019-07-18,이원재,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,68912,NC,0,0,7100,7101,0,2000,0,6002,0,0,0,0,0,4,0,1,1,2019-07-18,김형준,NC,HH,8.0,0.0,7.0,7.0,0.325,1.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,68743,HH,1011,2000,0,0,7206,0,7101,0,0,0,0,0,1,4,0,1,0,2019-07-18,정은원,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,78756,HH,1017,7102,0,0,7104,0,0,3000,0,0,0,0,1,3,0,1,0,2019-07-18,오선진,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,76753,HH,3000,0,2000,0,0,7000,0,2000,0,0,0,0,0,3,0,1,0,2019-07-18,송광민,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,68730,HH,1019,0,2000,0,0,1019,0,1011,0,0,0,0,3,4,0,1,2,2019-07-18,호잉,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,71752,HH,7101,0,7104,0,0,1018,0,1011,0,0,0,0,2,4,0,0,0,2019-07-18,김태균,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,73136,HH,5005,0,0,2000,0,7100,0,7101,0,0,0,0,0,3,0,0,2,2019-07-18,이성열,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,75808,HH,2000,0,0,2000,0,0,0,0,0,0,0,0,0,2,0,0,0,2019-07-18,정근우,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,61700,HH,0,0,0,0,0,7108,0,0,2000,0,0,0,0,2,0,0,0,2019-07-18,강경학,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,78288,HH,0,1118,0,7104,0,0,7006,0,0,0,0,0,1,3,0,0,0,2019-07-18,최재훈,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,62797,HH,0,0,0,0,0,0,0,0,7108,0,0,0,0,1,0,0,0,2019-07-18,양성우,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,69766,HH,0,2000,0,0,3000,0,7102,0,0,0,0,0,0,2,0,0,0,2019-07-18,유장혁,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190718NCHH0,2019,66706,HH,0,0,0,0,0,0,0,0,7104,0,0,0,0,1,0,0,0,2019-07-18,장진혁,한화,NC,8.0,0.0,4.0,4.0,0.305555556,0.0,HH,대전,25.583333333333332,4.1,1.3958333333333333,84.29166666666667,1001.6291666666666,27.25
20190726HHSS0,2019,68743,HH,3000,7100,0,7404,0,2000,0,7006,0,0,0,0,0,4,0,0,0,2019-07-26,정은원,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,62797,HH,7006,1116,0,0,7006,0,0,0,0,0,0,0,1,3,0,0,1,2019-07-26,양성우,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,75808,HH,0,0,0,0,0,3100,0,7003,0,0,0,0,0,1,0,0,0,2019-07-26,정근우,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,76753,HH,2000,3000,0,0,2000,7005,0,0,1018,0,0,0,1,4,0,1,0,2019-07-26,송광민,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,68730,HH,7002,7101,0,0,1011,0,7102,0,1011,0,0,0,2,5,0,1,0,2019-07-26,호잉,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,71752,HH,0,2000,2000,0,1017,0,7004,0,1017,0,0,0,2,5,0,0,1,2019-07-26,김태균,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,69766,HH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26,유장혁,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,73136,HH,0,1300,7101,0,2000,0,1301,0,7212,0,0,0,2,5,0,2,2,2019-07-26,이성열,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,66706,HH,0,1118,2000,0,0,1116,7104,0,1011,0,0,0,3,5,0,2,1,2019-07-26,장진혁,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,78288,HH,0,1116,0,7104,0,7104,0,7101,2000,0,0,0,1,5,0,1,1,2019-07-26,최재훈,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,78756,HH,0,3000,0,7001,0,3000,0,0,0,0,0,0,0,1,0,1,0,2019-07-26,오선진,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,61700,HH,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,2019-07-26,강경학,한화,SS,12.0,2.0,6.0,8.0,0.409090909,0.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,79402,SS,1023,0,1116,1011,0,7301,7102,0,0,0,0,0,3,5,0,2,0,2019-07-26,김상수,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,62415,SS,1011,0,1110,1301,0,4004,0,7100,0,0,0,0,3,5,0,2,3,2019-07-26,박해민,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,61404,SS,7104,0,5005,3000,0,7107,0,1008,0,0,0,0,1,3,0,1,1,2019-07-26,김헌곤,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,67450,SS,7003,0,1017,3000,0,0,1302,7208,0,0,0,0,2,4,0,1,2,2019-07-26,러프,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,75566,SS,0,7107,7006,1019,0,0,7005,0,0,0,0,0,1,4,0,0,1,2019-07-26,이원석,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,69453,SS,0,2000,2000,2000,0,0,1018,0,0,0,0,0,1,4,0,1,0,2019-07-26,이학주,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,66838,SS,0,1012,0,7102,6002,0,3000,0,0,0,0,0,1,3,0,0,0,2019-07-26,김동엽,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,74540,SS,0,7003,0,1304,2000,0,3000,0,0,0,0,0,1,3,0,1,1,2019-07-26,강민호,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,64266,SS,0,0,1110,7006,2000,0,0,0,0,0,0,0,1,3,0,1,0,2019-07-26,이성곤,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726HHSS0,2019,62409,SS,0,0,0,0,0,0,7101,0,0,0,0,0,0,1,0,0,1,2019-07-26,박찬도,삼성,HH,14.0,3.0,9.0,9.0,0.45,1.0,SS,대구,29.008333333333336,0.0,1.3541666666666667,75.29166666666667,998.8625000000001,29.954166666666666
20190726NCWO0,2019,76849,NC,7107,0,0,1019,0,7100,0,7101,0,0,0,0,1,4,0,1,0,2019-07-26,이명기,기아-NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,62907,NC,2000,0,0,1011,0,7104,0,0,1018,0,0,0,2,4,0,1,0,2019-07-26,박민우,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,69901,NC,7004,0,0,5005,0,0,3000,0,3100,0,0,0,0,1,0,1,1,2019-07-26,스몰린스키,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,74465,NC,0,7102,0,7212,0,0,7102,0,1303,0,0,0,1,4,0,1,3,2019-07-26,박석민,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,78813,NC,0,7104,0,0,1110,0,7001,0,1019,0,0,0,2,4,0,0,0,2019-07-26,모창민,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,66917,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26,김찬형,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,62931,NC,0,2000,0,0,7005,0,7100,0,2000,0,0,0,0,4,0,0,0,2019-07-26,노진혁,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,62025,NC,0,0,7100,0,7001,0,0,3000,7214,0,0,0,0,3,0,0,0,2019-07-26,이원재,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,68912,NC,0,0,7101,0,7003,0,0,0,0,0,0,0,0,2,0,0,0,2019-07-26,김형준,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,62925,NC,0,0,0,0,0,0,0,7102,0,0,0,0,0,1,0,0,0,2019-07-26,강진성,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,76720,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26,정범모,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,64984,NC,0,0,2000,0,0,2000,0,0,0,0,0,0,0,2,0,0,0,2019-07-26,김태진,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,62934,NC,0,0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,2019-07-26,김성욱,NC,WO,6.0,1.0,4.0,4.0,0.264705882,0.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,67341,WO,7003,0,1019,0,7006,0,7001,0,0,0,0,0,1,4,0,0,1,2019-07-26,이정후,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,64300,WO,7104,0,1018,0,1019,0,2000,0,0,0,0,0,2,4,0,1,1,2019-07-26,김하성,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,68345,WO,7403,0,7402,0,1012,0,0,7005,0,0,0,0,1,4,0,0,1,2019-07-26,샌즈,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,75125,WO,0,2000,0,2000,7102,0,0,7003,0,0,0,0,0,4,0,0,0,2019-07-26,박병호,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,65357,WO,0,7006,0,1117,0,2000,0,7101,0,0,0,0,1,4,0,1,0,2019-07-26,송성문,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,79300,WO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-26,김지수,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,79365,WO,0,2000,0,1017,0,7001,0,0,1117,0,0,0,2,4,0,0,1,2019-07-26,박동원,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
20190726NCWO0,2019,62353,WO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-07-26,박정음,키움,NC,10.0,0.0,4.0,5.0,0.303030303,1.0,WO,서울,25.058333333333334,60.0,1.7208333333333332,94.91666666666667,993.9291666666667,25.379166666666666
